instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
INSTR_SOURCE_46175B196033573A47D2,TARGET_NATIVE_F1940744033E87BAAA42,FUND_INTEREST,Audax Private Equity Beacon CF,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_46D05735374084B27CA9,TARGET_NATIVE_D6994C10576DA50680C1,FUND_INTEREST,"Portage Capital Solutions International Fund I, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_4704D9C00CC23F8CE9C5,TARGET_FUND_0828,FUND_INTEREST,Providence Equity Partners VII L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4712CDCE439B47564E76,TARGET_NATIVE_5119DD109481B5F4035A,FUND_INTEREST,"LEP Red Rock Fund, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_488862E61447C77BB7F1,TARGET_FUND_0553,FUND_INTEREST,"Gridiron Capital Fund II, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_48C8E522C036D0B5E765,TARGET_FUND_0516,FUND_INTEREST,"Genstar Capital Partners VIII BL (EU), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_49E605A9DF573572F306,TARGET_PRI_AF9466CA18991B241688,OTHER,"BLACKSTAR STABILITY - TO HELP LAUNCH THE BLACKSTAR STABILITY DISTRESSED DEBT FUND, A PROMISING VEHICLE FOR ADDRESSING PAST PREDATORY LENDING PRACTICES, AND BY RE-STRUCTURING THEM, TO ENABLE LOW-INCOME FAMILIES OF COLOR TO ACCESS STABLE HOUSING AND BUILD WEALTH.",,,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=; source_table=Summary of Program-Related Investments (continued),The source names a program-related investment counterparty but the entity registry has no settled identity.,DERIVED,,ACTIVE
INSTR_SOURCE_4A6068C63A6980DA3005,TARGET_FUND_0545,FUND_INTEREST,"Green Equity Investors VI, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4A972A52B2F37691A700,TARGET_FUND_0907,FUND_INTEREST,"Solamere Series IV Leaders Fund, LP",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4AA8D4FFD6C79B3ACC95,TARGET_FUND_0448,FUND_INTEREST,"Corsair IV Financial Services Capital Partners, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4B65D683DAC00AB25DF3,TARGET_FUND_0975,FUND_INTEREST,Triton Fund 6 SCSp,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4BA175369DED0B2942A0,TARGET_FUND_0974,FUND_INTEREST,"Trinity Ventures 2024, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4BB969123290F7CB331C,TARGET_FUND_0958,FUND_INTEREST,"Thomas H. Lee Parallel (Cayman) Fund VII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4BFEBFB83A154A54AABD,TARGET_FUND_0564,FUND_INTEREST,"Gryphon Partners V-A, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4C627F4C32A567FF4D58,TARGET_FUND_0855,FUND_INTEREST,Roark Capital Partners II LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4F74A3683FB93ACDEE12,TARGET_FUND_0518,FUND_INTEREST,"Genstar VIII Opportunities Fund I (EU), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_50FF7A488E219394BE1F,TARGET_FUND_0566,FUND_INTEREST,"Gryphon Partners VI-A, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_52C889AC15C9BC0B4628,TARGET_FUND_0626,FUND_INTEREST,Hg Genesis 7 C L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_52CD6303DCAE9C9B602C,TARGET_DEBT_52CD6303DCAE9C9B602C,OTHER_DEBT,United States Treasury Bond 3.125% 5/15/2048,,USD,,,,,,,,,,,ACTIVE,LOW,asset_class=Debt securities; source_table=Largest Debt Securities Holdings,The printed row is a security title; the current company alias is not treated as issuer identity.,DERIVED,,ACTIVE
INSTR_SOURCE_52F8F09FE186A263CB13,TARGET_FUND_0619,FUND_INTEREST,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_533CCFCD05C2BCED8A4B,TARGET_FUND_0966,FUND_INTEREST,"TPG Growth III (A), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_53D7E517BC2334C7E30D,TARGET_FUND_0435,FUND_INTEREST,"Clayton, Dubilier & Rice Fund X, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_54F1731950751A5E7241,TARGET_FUND_0270,FUND_INTEREST,Accel-KKR Capital Partners VII LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_560ADE7943E1BC9ADAFF,TARGET_FUND_0408,FUND_INTEREST,"Carlyle Partners VIII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_562F7CC9D23E4BEB7F1F,TARGET_SOURCE_562F7CC9D23E4BEB7F1F,UNCLASSIFIED,REDACTED,,USD,,,,,,,,,,,ACTIVE,LOW,asset_class=; source_table=Combined Schedule of Investments,The source row has no settled investee identity.,DERIVED,,ACTIVE
INSTR_SOURCE_57D909CEFB97400AFB38,TARGET_FUND_0949,FUND_INTEREST,"The Veritas Capital Fund V, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_57DC8414F7E97F4D3E00,TARGET_FUND_0574,FUND_INTEREST,"H&F Executives VIII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_583087ECE96C925242C1,TARGET_FUND_0339,FUND_INTEREST,BC European Capital X-7 LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_58CD2956543A05DC08A4,TARGET_NATIVE_D596869612690D00CE9B,FUND_INTEREST,Apheon Special Opportunities Fund SCA,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_5983CF1DFE530589ED96,TARGET_FUND_0362,FUND_INTEREST,Blue Owl GP Stakes Nimbus U.S. (A) LLC,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_59B45F3DB1C81F07F11C,TARGET_FUND_0273,FUND_INTEREST,Advent Global Technology II Limited Partnership,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_59DA16BB3A6096790587,TARGET_NATIVE_48073CBDED017E47771A,FUND_INTEREST,"Hidden Harbor Capital Partners Continuation Fund, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_5A2D44F5EFEDB323ABCC,TARGET_FUND_0858,FUND_INTEREST,Roark Capital Partners IV LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5B305ACD9FCB26F49C43,TARGET_FUND_0967,FUND_INTEREST,"TPG Partners VI, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5C1973FC222E0E6D8019,TARGET_FUND_0572,FUND_INTEREST,"H&F Clyde 2, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5CCC36106E4444A3ABD6,TARGET_FUND_0743,FUND_INTEREST,"Marlin Equity III, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5D41DEC1E23F526B81F4,TARGET_NATIVE_0067A6BA6C21D78DC1BC,FUND_INTEREST,E.C.B. (Bastille) SCA,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_5D4AF9205DE811BAC979,TARGET_FUND_0319,FUND_INTEREST,AUSTIN VENTURES IX LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity; source_table=Economically Targeted Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5ECF4C6B329DC3AA88C9,TARGET_NATIVE_11B5651A36CC28907C9C,FUND_INTEREST,"Green Equity Investors Side VII, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_5F5BB0E95538EB2D0622,TARGET_FUND_0565,FUND_INTEREST,"Gryphon Partners VI, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_5F7BF3FD844C111AA63F,TARGET_NATIVE_BAC90E25548C49A89CAA,FUND_INTEREST,"Apheon MidCap Buyout IV, SCSp",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_613FD514BAAE124D1AC4,TARGET_FUND_0774,FUND_INTEREST,Njord SCSp,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_6158549E1720E973D3E0,TARGET_FUND_0704,FUND_INTEREST,"Lion/Simba Investors, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_616B7E868539E4A37D78,TARGET_FUND_0459,FUND_INTEREST,CVC Capital Partners VI (A) L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_621B0E6B4CA9BB187566,TARGET_NATIVE_D9002EFA3A7D4089ADFC,FUND_INTEREST,"Providence Strategic Growth Europe, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_622DC24B6BBD20113DAC,TARGET_FUND_0984,FUND_INTEREST,VISTA EQUITY ENDEAVOR FUND II LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity; source_table=Economically Targeted Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_626DED8E346F850E2A89,TARGET_FUND_0615,FUND_INTEREST,"HCI Equity Partners IV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_62C3602E2BB2F74AEBD5,TARGET_FUND_0539,FUND_INTEREST,"Green Equity Investors CF IV J, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_62D313617717573C764C,TARGET_FUND_0374,FUND_INTEREST,"BPEA Private Equity Fund VI, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_63296CF72D2D6207F85B,TARGET_FUND_0829,FUND_INTEREST,Providence Equity Partners VII-A L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_6366A3A03FAFAA02CB64,TARGET_FUND_0542,FUND_INTEREST,"Green Equity Investors Side IX, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_6369169BC288517EFE37,TARGET_FUND_1016,FUND_INTEREST,"Wind Point Partners AAV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_63865F87BB7D88B6D8E5,TARGET_FUND_0547,FUND_INTEREST,"Green Equity Investors VIII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_658FD9C810FBD2D104BA,TARGET_FUND_0745,FUND_INTEREST,"Merit Mezzanine Fund VI, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_65B390E96C75BEA4882A,TARGET_FUND_0316,FUND_INTEREST,"Audax Private Equity Fund III, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_660B7DAFFDF4B0045572,TARGET_NATIVE_45AD412485FA897EE8D7,FUND_INTEREST,"PSG V, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_667321BDC3DDFCE9D7F8,TARGET_FUND_0266,FUND_INTEREST,"ABS Capital Partners IX, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_67287D4DE4D7AF261C1E,TARGET_FUND_0627,FUND_INTEREST,Hg Genesis 7 E L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_672A1C857F95D04AA176,TARGET_FUND_0787,FUND_INTEREST,"Oaktree Private Investment Fund 2010, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_679B31F1E546357B7DA1,TARGET_NATIVE_6E1C4B546735FB80953A,FUND_INTEREST,"KKR Azur Co-lnvest, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_6839B545D44F02FCB60B,TARGET_FUND_0311,FUND_INTEREST,Astorg VI SLP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_683C0612AD86922EE864,TARGET_FUND_0655,FUND_INTEREST,"Insight Venture Partners (Cayman) VIII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_6846E82B25EF5C9DC81E,TARGET_FUND_0926,FUND_INTEREST,"Sun Capital Partners IV, LP",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
