population,manager_id,manager_name,strategy,as_of_date,measurement_basis,total_funds,current_date_funds,eligible_funds,stale_or_missing_date_funds,excluded_current_funds,coverage,constituent_fund_ids,avg_tvpi_percentile,avg_dpi_percentile,score,rank,fund_score_min,fund_score_max,scenario_score,scenario_rank,score_change_nav_haircut,status,reasons,score_balanced_50_50,rank_balanced_50_50,score_value_70_30,rank_value_70_30
fixture,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000738"",""FUND_SYNTH_000739""]",60.8333333333,44.1666666667,54.1666666667,1,41.6666666667,66.6666666667,36.4166666667,2,-17.75,RANKED_DEMO,[],52.5,1,55.8333333333,1
fixture,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,venture,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00186,Synthetic Alternatives Manager 0186,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000743""]",32.2033898305,57.6271186441,,,42.3728813559,42.3728813559,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00186,Synthetic Alternatives Manager 0186,private_credit,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00186,Synthetic Alternatives Manager 0186,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00186,Synthetic Alternatives Manager 0186,venture,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000744""]",57.6923076923,84.6153846154,,,68.4615384615,68.4615384615,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00187,Synthetic Alternatives Manager 0187,buyout,,synthetic_basis_unspecified,2,2,0,0,2,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00187,Synthetic Alternatives Manager 0187,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000747""]",59.2592592593,66.6666666667,,,62.2222222222,62.2222222222,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00187,Synthetic Alternatives Manager 0187,venture,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00188,Synthetic Alternatives Manager 0188,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00188,Synthetic Alternatives Manager 0188,infrastructure,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000750""]",0,0,,,0,0,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00188,Synthetic Alternatives Manager 0188,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00188,Synthetic Alternatives Manager 0188,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000749""]",100,100,,,100,100,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000753"",""FUND_SYNTH_000756""]",50,63.7931034483,55.5172413793,7,51.3793103448,59.6551724138,51.8965517242,7,-3.62068965515,RANKED_DEMO,[],56.8965517241,7,54.1379310344,8
fixture,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000754"",""FUND_SYNTH_000755""]",52.7777777778,50,51.6666666667,1,20,83.3333333333,51.6666666667,1,0,RANKED_DEMO,[],51.3888888889,1,51.9444444444,1
fixture,MANAGER_SYNTH_00190,Synthetic Alternatives Manager 0190,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000760""]",10.2564102564,38.4615384615,,,21.5384615385,21.5384615385,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00190,Synthetic Alternatives Manager 0190,growth,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00190,Synthetic Alternatives Manager 0190,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000758""]",25,47.5,,,34,34,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00190,Synthetic Alternatives Manager 0190,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000757""]",0,53.3333333333,,,21.3333333333,21.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00191,Synthetic Alternatives Manager 0191,fund_of_funds,,synthetic_basis_unspecified,2,1,0,1,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00191,Synthetic Alternatives Manager 0191,real_estate,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000764""]",60,66.6666666667,,,62.6666666667,62.6666666667,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00191,Synthetic Alternatives Manager 0191,venture,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00192,Synthetic Alternatives Manager 0192,fund_of_funds,2026-06-30,synthetic_basis_unspecified,2,1,1,1,0,0.5,"[""FUND_SYNTH_000766""]",80,93.3333333333,,,85.3333333333,85.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00192,Synthetic Alternatives Manager 0192,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000765""]",12.5,8.33333333333,,,10.8333333333,10.8333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00192,Synthetic Alternatives Manager 0192,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000768""]",31.0344827586,37.9310344828,,,33.7931034483,33.7931034483,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000772""]",100,100,,,100,100,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000771""]",95,97.5,,,96,96,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000769"",""FUND_SYNTH_000770""]",7.41758241758,22.5274725275,13.4615384615,5,10,16.9230769231,12.3901098901,4,-1.07142857143,RANKED_DEMO,[],14.9725274726,4,11.9505494506,5
fixture,MANAGER_SYNTH_00194,Synthetic Alternatives Manager 0194,infrastructure,2026-06-30,synthetic_basis_unspecified,2,2,1,0,1,0.5,"[""FUND_SYNTH_000773""]",66.6666666667,73.3333333333,,,69.3333333333,69.3333333333,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00194,Synthetic Alternatives Manager 0194,private_credit,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00194,Synthetic Alternatives Manager 0194,secondaries,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000777"",""FUND_SYNTH_000778""]",37.5,37.5,37.5,3,0,75,37.5,1,0,RANKED_DEMO,[],37.5,3,37.5,3
fixture,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,private_credit,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,venture,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00196,Synthetic Alternatives Manager 0196,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000781""]",27.2727272727,27.2727272727,,,27.2727272727,27.2727272727,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00196,Synthetic Alternatives Manager 0196,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000783""]",42.5,10,,,29.5,29.5,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00196,Synthetic Alternatives Manager 0196,real_estate,2026-06-30,synthetic_basis_unspecified,2,1,1,1,0,0.5,"[""FUND_SYNTH_000784""]",73.3333333333,20,,,52,52,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00197,Synthetic Alternatives Manager 0197,growth,,synthetic_basis_unspecified,1,0,0,1,0,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00197,Synthetic Alternatives Manager 0197,private_credit,2026-06-30,synthetic_basis_unspecified,3,2,2,1,0,0.666666666667,"[""FUND_SYNTH_000786"",""FUND_SYNTH_000788""]",76.3793103448,74.8275862069,,,66,85.5172413793,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00198,Synthetic Alternatives Manager 0198,buyout,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000792""]",15.3846153846,61.5384615385,,,33.8461538462,33.8461538462,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00198,Synthetic Alternatives Manager 0198,infrastructure,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00198,Synthetic Alternatives Manager 0198,private_credit,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000789""]",22.5,55,,,35.5,35.5,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00198,Synthetic Alternatives Manager 0198,venture,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000791""]",30.7692307692,65.3846153846,,,44.6153846154,44.6153846154,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,2026-06-30,synthetic_basis_unspecified,2,2,2,0,0,1,"[""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",32.8947368421,48.6842105263,39.2105263158,13,35.7894736842,42.6315789474,27.3684210526,13,-11.8421052632,RANKED_DEMO,[],40.7894736842,13,37.6315789474,14
fixture,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,growth,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000795""]",100,100,,,100,100,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,secondaries,2026-06-30,synthetic_basis_unspecified,1,1,1,0,0,1,"[""FUND_SYNTH_000796""]",47.3684210526,47.3684210526,,,47.3684210526,47.3684210526,,,,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00200,Synthetic Alternatives Manager 0200,fund_of_funds,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00200,Synthetic Alternatives Manager 0200,real_estate,,synthetic_basis_unspecified,1,1,0,0,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
fixture,MANAGER_SYNTH_00200,Synthetic Alternatives Manager 0200,venture,,synthetic_basis_unspecified,2,1,0,1,1,0,[],,,,,,,,,,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",,,,
