level,record_id,status,primary_reason,additional_reasons,source_ids,evidence_ids
manager_strategy,MANAGER_SYNTH_00125|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00126|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000501""]",[]
manager_strategy,MANAGER_SYNTH_00126|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00126|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000503""]",[]
manager_strategy,MANAGER_SYNTH_00126|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000504""]",[]
manager_strategy,MANAGER_SYNTH_00127|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000505""]",[]
manager_strategy,MANAGER_SYNTH_00127|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00127|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00128|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00128|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00128|real_estate,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000509"",""FUND_SYNTH_000512""]",[]
manager_strategy,MANAGER_SYNTH_00129|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000513"",""FUND_SYNTH_000514"",""FUND_SYNTH_000515""]",[]
manager_strategy,MANAGER_SYNTH_00129|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000516""]",[]
manager_strategy,MANAGER_SYNTH_00130|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000518""]",[]
manager_strategy,MANAGER_SYNTH_00130|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00130|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00130|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00131|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000521""]",[]
manager_strategy,MANAGER_SYNTH_00131|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000522""]",[]
manager_strategy,MANAGER_SYNTH_00131|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000524""]",[]
manager_strategy,MANAGER_SYNTH_00132|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000525""]",[]
manager_strategy,MANAGER_SYNTH_00132|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00132|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000528""]",[]
manager_strategy,MANAGER_SYNTH_00132|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000526""]",[]
manager_strategy,MANAGER_SYNTH_00133|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000532""]",[]
manager_strategy,MANAGER_SYNTH_00133|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000529""]",[]
manager_strategy,MANAGER_SYNTH_00133|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00134|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00134|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000533""]",[]
manager_strategy,MANAGER_SYNTH_00134|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000535""]",[]
manager_strategy,MANAGER_SYNTH_00135|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00135|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000537""]",[]
manager_strategy,MANAGER_SYNTH_00135|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000538""]",[]
manager_strategy,MANAGER_SYNTH_00136|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000542""]",[]
manager_strategy,MANAGER_SYNTH_00136|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000544""]",[]
manager_strategy,MANAGER_SYNTH_00136|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00137|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000547"",""FUND_SYNTH_000548""]",[]
manager_strategy,MANAGER_SYNTH_00137|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000546""]",[]
manager_strategy,MANAGER_SYNTH_00137|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000545""]",[]
manager_strategy,MANAGER_SYNTH_00138|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000551""]",[]
manager_strategy,MANAGER_SYNTH_00138|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00138|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000550""]",[]
manager_strategy,MANAGER_SYNTH_00139|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00139|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00139|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000554""]",[]
manager_strategy,MANAGER_SYNTH_00140|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000559""]",[]
manager_strategy,MANAGER_SYNTH_00140|real_estate,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000557"",""FUND_SYNTH_000558""]",[]
manager_strategy,MANAGER_SYNTH_00140|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00141|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000563""]",[]
manager_strategy,MANAGER_SYNTH_00141|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000564""]",[]
manager_strategy,MANAGER_SYNTH_00141|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00141|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00142|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000566""]",[]
manager_strategy,MANAGER_SYNTH_00142|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00142|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00143|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000571""]",[]
manager_strategy,MANAGER_SYNTH_00143|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000569""]",[]
manager_strategy,MANAGER_SYNTH_00143|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00144|infrastructure,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000574"",""FUND_SYNTH_000575""]",[]
manager_strategy,MANAGER_SYNTH_00144|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000576""]",[]
manager_strategy,MANAGER_SYNTH_00144|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000573""]",[]
manager_strategy,MANAGER_SYNTH_00145|buyout,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000579"",""FUND_SYNTH_000580""]",[]
manager_strategy,MANAGER_SYNTH_00145|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000578""]",[]
manager_strategy,MANAGER_SYNTH_00145|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00146|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000582""]",[]
manager_strategy,MANAGER_SYNTH_00146|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000583""]",[]
manager_strategy,MANAGER_SYNTH_00146|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000584""]",[]
manager_strategy,MANAGER_SYNTH_00146|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000581""]",[]
manager_strategy,MANAGER_SYNTH_00147|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000585""]",[]
manager_strategy,MANAGER_SYNTH_00147|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00147|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000587""]",[]
manager_strategy,MANAGER_SYNTH_00148|infrastructure,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00148|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00148|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000592""]",[]
manager_strategy,MANAGER_SYNTH_00149|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00149|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000596""]",[]
manager_strategy,MANAGER_SYNTH_00149|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000594""]",[]
manager_strategy,MANAGER_SYNTH_00150|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00150|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00150|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000597""]",[]
manager_strategy,MANAGER_SYNTH_00150|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000599""]",[]
manager_strategy,MANAGER_SYNTH_00151|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00151|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00151|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000601""]",[]
manager_strategy,MANAGER_SYNTH_00151|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000602""]",[]
manager_strategy,MANAGER_SYNTH_00152|growth,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000606""]",[]
manager_strategy,MANAGER_SYNTH_00152|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000607""]",[]
manager_strategy,MANAGER_SYNTH_00152|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000605""]",[]
manager_strategy,MANAGER_SYNTH_00153|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000610""]",[]
manager_strategy,MANAGER_SYNTH_00153|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000611""]",[]
manager_strategy,MANAGER_SYNTH_00153|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00153|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000612""]",[]
manager_strategy,MANAGER_SYNTH_00154|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00154|infrastructure,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000613""]",[]
manager_strategy,MANAGER_SYNTH_00154|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000616""]",[]
manager_strategy,MANAGER_SYNTH_00154|venture,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00155|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000617""]",[]
manager_strategy,MANAGER_SYNTH_00155|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00155|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000618""]",[]
manager_strategy,MANAGER_SYNTH_00156|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000621""]",[]
manager_strategy,MANAGER_SYNTH_00156|secondaries,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00156|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000622""]",[]
manager_strategy,MANAGER_SYNTH_00157|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00157|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000626""]",[]
manager_strategy,MANAGER_SYNTH_00157|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000627""]",[]
manager_strategy,MANAGER_SYNTH_00157|venture,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000628""]",[]
manager_strategy,MANAGER_SYNTH_00158|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000631""]",[]
manager_strategy,MANAGER_SYNTH_00158|fund_of_funds,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000630""]",[]
manager_strategy,MANAGER_SYNTH_00158|private_credit,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000632""]",[]
manager_strategy,MANAGER_SYNTH_00158|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000629""]",[]
manager_strategy,MANAGER_SYNTH_00159|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000636""]",[]
manager_strategy,MANAGER_SYNTH_00159|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00159|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000633""]",[]
manager_strategy,MANAGER_SYNTH_00160|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000639""]",[]
manager_strategy,MANAGER_SYNTH_00160|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000637""]",[]
manager_strategy,MANAGER_SYNTH_00160|secondaries,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET""]","[""FUND_SYNTH_000638""]",[]
manager_strategy,MANAGER_SYNTH_00161|buyout,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000641""]",[]
manager_strategy,MANAGER_SYNTH_00161|growth,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000642"",""FUND_SYNTH_000643""]",[]
manager_strategy,MANAGER_SYNTH_00162|buyout,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00162|private_credit,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00162|real_estate,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00163|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00163|real_estate,PARTIAL_TRACK_RECORD,PARTIAL_TRACK_RECORD,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]","[""FUND_SYNTH_000650""]",[]
manager_strategy,MANAGER_SYNTH_00164|fund_of_funds,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00164|growth,INSUFFICIENT_DATA,INSUFFICIENT_DATA,"[""MANAGER_MIN_FUNDS_NOT_MET"",""MANAGER_COVERAGE_NOT_MET""]",[],[]
manager_strategy,MANAGER_SYNTH_00164|secondaries,RANKED_DEMO,RANKED_DEMO,[],"[""FUND_SYNTH_000654"",""FUND_SYNTH_000656""]",[]
