fund_id,fund_name,legal_name,fund_manager_id,fund_manager_name,strategy,sub_strategy,vintage_year,domicile,base_currency,fund_size,fund_size_currency,first_close_date,final_close_date,termination_date,fund_status,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
FUND_0902,Sixth Cinven Fund (No. 2) Limited Partnership,Sixth Cinven Fund (No. 2) Limited Partnership,,Cinven,Secondary Investments,Multi-Strategy,2014,,USD,241435799.515921,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,Consolidated Schedule of Investments / Sixth Cinven Fund (No. 2) Limited Partnership / Cost,,ACTIVE,
FUND_0903,Sixth Cinven Fund (No. 4) Limited Partnership,Sixth Cinven Fund (No. 4) Limited Partnership,,Cinven,Secondary Investments,Multi-Strategy,2011,,USD,315550340.800781,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,Consolidated Schedule of Investments / Sixth Cinven Fund (No. 4) Limited Partnership / Cost,,ACTIVE,
FUND_0904,"Sixth Street Opportunities Partners III (B), L.P.","Sixth Street Opportunities Partners III (B), L.P.",,"Sixth Street Opportunities GenPar III, L.P.",Secondary Investments,Multi-Strategy,2005,,USD,346200976.827093,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Sixth Street Opportunities Partners III (B), L.P. / Cost",,ACTIVE,
FUND_0905,"SL SPV-2, L.P.","SL SPV-2, L.P.",,"Silver Lake Group, L.L.C.",Secondary Investments,Multi-Strategy,2004,,USD,485119816.829092,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / SL SPV-2, L.P. / Cost",,ACTIVE,
FUND_0906,"Solamere Capital AF V, LP","Solamere Capital AF V, LP",,"Solamere Capital, LLC",Primary Investments,Multi-Strategy,2010,,USD,596711649.307595,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Solamere Capital AF V, LP / Cost",,ACTIVE,
FUND_0907,"Solamere Series IV Leaders Fund, LP","Solamere Series IV Leaders Fund, LP",,"Solamere Capital, LLC",Primary Investments,Multi-Strategy,2000,,USD,241029931.004008,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Solamere Series IV Leaders Fund, LP / Cost",,ACTIVE,
FUND_0908,"Sorenson Capital Partners III, L.P.","Sorenson Capital Partners III, L.P.",,Sorenson Capital,Secondary Investments,Multi-Strategy,2007,,USD,242287916.416466,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Sorenson Capital Partners III, L.P. / Cost",,ACTIVE,
FUND_0909,"Sorenson Capital Partners IV-B, L.P.","Sorenson Capital Partners IV-B, L.P.",,Sorenson Capital,Primary Investments,Multi-Strategy,2022,,USD,436583198.755175,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Sorenson Capital Partners IV-B, L.P. / Cost",,ACTIVE,
FUND_0910,Sprott Streaming & Royalty Fund,Sprott Streaming & Royalty Fund,,Sprott Resource Streaming and Royalty Corp.,Diversified Alternatives,Multi-Strategy,2021,,USD,359732488.602007,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund / Capital Commitment,,ACTIVE,
FUND_0911,Sprott Streaming & Royalty Fund Co-Investment Side Car,Sprott Streaming & Royalty Fund Co-Investment Side Car,,Sprott Resource Streaming and Royalty Corp.,Diversified Alternatives,Multi-Strategy,2022,,USD,379036738.033279,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund Co-Investment Side Car / Capital Commitment,,ACTIVE,
FUND_0912,Starwood Cap Hospitality Fd II Global LP,Starwood Cap Hospitality Fd II Global LP,,"Starwood REIT Advisors, L.L.C.",Diversified Alternatives,Multi-Strategy,2010,,USD,468933421.312090,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,1,Real Estate Portfolio / Starwood Cap Hospitality Fd II Global LP / Capital Commitment,,ACTIVE,
FUND_0913,Starwood Capital Hospitality Fund I-2,Starwood Capital Hospitality Fund I-2,,"Starwood REIT Advisors, L.L.C.",Diversified Alternatives,Multi-Strategy,2006,,USD,456194069.480747,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,1,Real Estate Portfolio / Starwood Capital Hospitality Fund I-2 / Capital Commitment,,ACTIVE,
FUND_0914,Starwood Energy Infrastructure Fund III,Starwood Energy Infrastructure Fund III,,"Starwood REIT Advisors, L.L.C.",Infrastructure,Infrastructure,2017,,USD,304288933.269598,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Starwood Energy Infrastructure Fund III / Capital Commitment,,ACTIVE,
FUND_0915,"Sterling Capital Partners IV, L.P.","Sterling Capital Partners IV, L.P.",,Sterling Partners,Secondary Investments,Multi-Strategy,2005,,USD,588559044.647519,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Sterling Capital Partners IV, L.P. / Cost",,ACTIVE,
FUND_0916,Stonepeak Core Fund (A),Stonepeak Core Fund (A),,Stonepeak Partners LP,Diversified Alternatives,Multi-Strategy,2022,,USD,201997189.623214,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Core Fund (A) / Capital Commitment,,ACTIVE,
FUND_0917,Stonepeak Global Renewables Fund,Stonepeak Global Renewables Fund,,Stonepeak Partners LP,Diversified Alternatives,Multi-Strategy,2020,,USD,483738851.621808,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Global Renewables Fund / Capital Commitment,,ACTIVE,
FUND_0918,Stonepeak Infrastructure Fund,Stonepeak Infrastructure Fund,,Stonepeak Partners LP,Infrastructure,Infrastructure,2012,,USD,453384053.288677,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund / Capital Commitment,,ACTIVE,
FUND_0919,Stonepeak Infrastructure Fund II,Stonepeak Infrastructure Fund II,,Stonepeak Partners LP,Infrastructure,Infrastructure,2016,,USD,341028855.319674,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II / Capital Commitment,,ACTIVE,
FUND_0920,Stonepeak Infrastructure Fund II (AIV II Claremont),Stonepeak Infrastructure Fund II (AIV II Claremont),,Stonepeak Partners LP,Infrastructure,Infrastructure,2022,,USD,570067363.156526,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II (AIV II Claremont) / Capital Commitment,,ACTIVE,
FUND_0921,Stonepeak Infrastructure Fund III,Stonepeak Infrastructure Fund III,,Stonepeak Partners LP,Infrastructure,Infrastructure,2018,,USD,183961934.950455,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund III / Capital Commitment,,ACTIVE,
FUND_0922,Stonepeak Trail Blazer Investment Partners,Stonepeak Trail Blazer Investment Partners,,Stonepeak Partners LP,Diversified Alternatives,Multi-Strategy,2022,,USD,246220959.153606,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Trail Blazer Investment Partners / Capital Commitment,,ACTIVE,
FUND_0923,Strategic Property Fund Asia SCSP,Strategic Property Fund Asia SCSP,,Strategic Property Fund Asia (GP) Sarl,Real Estate,Diversified Real Estate,2022,,USD,506086527.783829,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Strategic Property Fund Asia SCSP / 1-Yr Total Return,,ACTIVE,
FUND_0924,"Summit Partners Growth Equity Fund VIII-B, L.P.","Summit Partners Growth Equity Fund VIII-B, L.P.",,Summit Partners,Secondary Investments,Growth Equity,2022,,USD,408513179.367858,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Summit Partners Growth Equity Fund VIII-B, L.P. / Cost",,ACTIVE,
FUND_0925,"Summit Partners Private Equity Fund VII-A, L.P.","Summit Partners Private Equity Fund VII-A, L.P.",,Summit Partners,Secondary Investments,Multi-Strategy,2014,,USD,187010360.352095,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Summit Partners Private Equity Fund VII-A, L.P. / Cost",,ACTIVE,
FUND_0926,"Sun Capital Partners IV, LP","Sun Capital Partners IV, LP",,"Sun Capital Advisors, L.P.",Secondary Investments,Multi-Strategy,2004,,USD,570708384.040873,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Sun Capital Partners IV, LP / Cost",,ACTIVE,
FUND_0927,"Sun Capital Partners V, L.P.","Sun Capital Partners V, L.P.",,"Sun Capital Advisors, L.P.",Secondary Investments,Multi-Strategy,2015,,USD,279889073.867692,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Sun Capital Partners V, L.P. / Cost",,ACTIVE,
FUND_0928,"SunTx Capital Partners II, L.P.","SunTx Capital Partners II, L.P.",,"SunTx Capital Partners, LP",Secondary Investments,Multi-Strategy,2022,,USD,285917874.605661,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / SunTx Capital Partners II, L.P. / Cost",,ACTIVE,
FUND_0929,Sylvanus LLC,Sylvanus LLC,,Global Forest Partners LP,Diversified Alternatives,Multi-Strategy,2021,,USD,171930223.547834,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sylvanus LLC / 1-Yr Total Return,,ACTIVE,
FUND_0930,TA Atlantic and Pacific VI L.P.,TA Atlantic and Pacific VI L.P.,,"TA Associates Management, L.P.",Secondary Investments,Multi-Strategy,2015,,USD,364277909.954143,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,Consolidated Schedule of Investments / TA Atlantic and Pacific VI L.P. / Cost,,ACTIVE,
FUND_0931,"TA Select Opportunities Fund II-A, L.P.","TA Select Opportunities Fund II-A, L.P.",,"TA Associates Management, L.P.",Secondary Investments,Multi-Strategy,2021,,USD,493203607.934328,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TA Select Opportunities Fund II-A, L.P. / Cost",,ACTIVE,
FUND_0932,"TA Select Opportunities Fund-A, L.P.","TA Select Opportunities Fund-A, L.P.",,"TA Associates Management, L.P.",Secondary Investments,Multi-Strategy,2018,,USD,171967796.855047,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TA Select Opportunities Fund-A, L.P. / Cost",,ACTIVE,
FUND_0933,"TA XII-A, L.P.","TA XII-A, L.P.",,"TA Associates Management, L.P.",Secondary Investments,Multi-Strategy,2023,,USD,524520115.845462,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TA XII-A, L.P. / Cost",,ACTIVE,
FUND_0934,"TA XIV-B, L.P.","TA XIV-B, L.P.",,"TA Associates Management, L.P.",Primary Investments,Multi-Strategy,2001,,USD,539042219.975698,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / TA XIV-B, L.P. / Cost",,ACTIVE,
FUND_0935,"TA XV-B, L.P.","TA XV-B, L.P.",,"TA Associates Management, L.P.",Primary Investments,Multi-Strategy,2005,,USD,447231691.277279,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / TA XV-B, L.P. / Cost",,ACTIVE,
FUND_0936,Talmage Separate Account,Talmage Separate Account,,"Talmage, LLC",Diversified Alternatives,Multi-Strategy,2008,,USD,463092544.534849,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,3,Separate Accounts / Talmage Separate Account / Fair Market Value,,ACTIVE,
FUND_0937,"Talmage Total Return Partners, LLC","Talmage Total Return Partners, LLC",,"Talmage, LLC",Diversified Alternatives,Multi-Strategy,2014,,USD,499881748.600069,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,2,"Real Estate Portfolio / Talmage Total Return Partners, LLC / Capital Commitment",,ACTIVE,
FUND_0938,Taurus Mining Finance Annex Fund,Taurus Mining Finance Annex Fund,,Taurus Funds Management Pty Ltd,Diversified Alternatives,Multi-Strategy,2016,,USD,549207202.693217,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Annex Fund / Capital Commitment,,ACTIVE,
FUND_0939,Taurus Mining Finance Fund,Taurus Mining Finance Fund,,Taurus Funds Management Pty Ltd,Diversified Alternatives,Multi-Strategy,2014,,USD,254894836.041303,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund / Capital Commitment,,ACTIVE,
FUND_0940,Taurus Mining Finance Fund II,Taurus Mining Finance Fund II,,Taurus Funds Management Pty Ltd,Diversified Alternatives,Multi-Strategy,2019,,USD,398816142.449220,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund II / Capital Commitment,,ACTIVE,
FUND_0941,TEAKWOOD CAPITAL III (CO-INVESTMENT) LP,TEAKWOOD CAPITAL III (CO-INVESTMENT) LP,,Teakwood Management LLC,Diversified Alternatives,Multi-Strategy,2006,,USD,384495469.409873,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC356,5,Economically Targeted Investments / TEAKWOOD CAPITAL III (CO-INVESTMENT) LP / Market Value,,ACTIVE,
FUND_0942,TEAKWOOD CAPITAL III LP,TEAKWOOD CAPITAL III LP,,Teakwood Management LLC,Diversified Alternatives,Multi-Strategy,2017,,USD,580028001.681643,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC356,5,Economically Targeted Investments / TEAKWOOD CAPITAL III LP / Market Value,,ACTIVE,
FUND_0943,Teays River Investments,Teays River Investments,,"Teays River Investments Management, LLC",Diversified Alternatives,Multi-Strategy,2015,,USD,352778866.754416,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Teays River Investments / Capital Commitment,,ACTIVE,
FUND_0944,TechCore 2019,TechCore 2019,,GI Partners,Diversified Alternatives,Multi-Strategy,2021,,USD,240967319.663635,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / TechCore 2019 / 1-Yr Total Return,,ACTIVE,
FUND_0945,"Tennenbaum Opportunities Fund V, LLC","Tennenbaum Opportunities Fund V, LLC",,"Tennenbaum Capital Partners, LLC",Secondary Investments,Multi-Strategy,2016,,USD,559753051.715622,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Tennenbaum Opportunities Fund V, LLC / Cost",,ACTIVE,
FUND_0946,The Energy & Minerals Group Fund III,The Energy & Minerals Group Fund III,,The Energy & Minerals Group,Natural Resources,Natural Resources,2013,,USD,299032824.803531,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / The Energy & Minerals Group Fund III / Capital Commitment,,ACTIVE,
FUND_0948,"The Resolute III Continuation Fund, L.P.","The Resolute III Continuation Fund, L.P.",,"The Jordan Company, L.P.",Secondary Investments,Multi-Strategy,2022,,USD,592923788.861404,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / The Resolute III Continuation Fund, L.P. / Cost",,ACTIVE,
FUND_0949,"The Veritas Capital Fund V, L.P.","The Veritas Capital Fund V, L.P.",,"Veritas Capital Fund Management, L.L.C.",Secondary Investments,Multi-Strategy,2018,,USD,570884970.652276,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / The Veritas Capital Fund V, L.P. / Cost",,ACTIVE,
FUND_0950,"The Veritas Capital Fund VI, L.P.","The Veritas Capital Fund VI, L.P.",,"Veritas Capital Fund Management, L.L.C.",Secondary Investments,Multi-Strategy,2024,,USD,366678968.985968,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / The Veritas Capital Fund VI, L.P. / Cost",,ACTIVE,
FUND_0951,"The Veritas Capital Fund VII, L.P.","The Veritas Capital Fund VII, L.P.",,"Veritas Capital Fund Management, L.L.C.",Primary Investments,Multi-Strategy,2014,,USD,194121471.665378,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / The Veritas Capital Fund VII, L.P. / Cost",,ACTIVE,
FUND_0952,"The Veritas Capital Fund VIII, L.P.","The Veritas Capital Fund VIII, L.P.",,"Veritas Capital Fund Management, L.L.C.",Primary Investments,Multi-Strategy,2021,,USD,417158389.432944,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / The Veritas Capital Fund VIII, L.P. / Cost",,ACTIVE,
FUND_0953,"Thoma Bravo Explore Fund II-A, L.P.","Thoma Bravo Explore Fund II-A, L.P.",,"Thoma Bravo, L.P.",Primary Investments,Multi-Strategy,2009,,USD,411508380.093162,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Thoma Bravo Explore Fund II-A, L.P. / Cost",,ACTIVE,
FUND_0954,"Thoma Bravo Fund XII, L.P.","Thoma Bravo Fund XII, L.P.",,"Thoma Bravo, L.P.",Secondary Investments,Multi-Strategy,2023,,USD,593538481.674182,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Thoma Bravo Fund XII, L.P. / Cost",,ACTIVE,
FUND_0955,"Thoma Bravo Fund XV-A, L.P.","Thoma Bravo Fund XV-A, L.P.",,"Thoma Bravo, L.P.",Primary Investments,Multi-Strategy,2015,,USD,509468534.065440,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Thoma Bravo Fund XV-A, L.P. / Cost",,ACTIVE,
FUND_0956,"Thomas H. Lee Equity Fund VII, L.P.","Thomas H. Lee Equity Fund VII, L.P.",,"Thomas H. Lee Partners, L.P.",Secondary Investments,Multi-Strategy,2020,,USD,473760003.466868,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Equity Fund VII, L.P. / Cost",,ACTIVE,
FUND_0957,"Thomas H. Lee Equity Fund VIII, L.P.","Thomas H. Lee Equity Fund VIII, L.P.",,"Thomas H. Lee Partners, L.P.",Secondary Investments,Multi-Strategy,2020,,USD,420653238.022312,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Equity Fund VIII, L.P. / Cost",,ACTIVE,
FUND_0958,"Thomas H. Lee Parallel (Cayman) Fund VII, L.P.","Thomas H. Lee Parallel (Cayman) Fund VII, L.P.",,"Thomas H. Lee Partners, L.P.",Secondary Investments,Multi-Strategy,2010,,USD,493250891.474325,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Parallel (Cayman) Fund VII, L.P. / Cost",,ACTIVE,
FUND_0959,"Thomas H. Lee Parallel Fund VIII, L.P.","Thomas H. Lee Parallel Fund VIII, L.P.",,"Thomas H. Lee Partners, L.P.",Secondary Investments,Multi-Strategy,2019,,USD,267874045.105242,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / Thomas H. Lee Parallel Fund VIII, L.P. / Cost",,ACTIVE,
FUND_0960,Tillridge Global Agribusiness Partners II,Tillridge Global Agribusiness Partners II,,Tillridge Global Agribusiness Partners,Diversified Alternatives,Multi-Strategy,2017,,USD,441521020.710557,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC060,2,Alternatives Portfolio / Tillridge Global Agribusiness Partners II / Capital Commitment,,ACTIVE,
FUND_0961,Timber,Timber,,,Natural Resources,Natural Resources,1991,,USD,314517272.090597,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,1,Real Estate Portfolio / Timber / Capital Commitment,,ACTIVE,
FUND_0962,"Tower Bridge Infrastructure Partners, L.P.","Tower Bridge Infrastructure Partners, L.P.",,"Global Infrastructure Management, LLC",Infrastructure,Infrastructure,2004,,USD,402634915.513652,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Tower Bridge Infrastructure Partners, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0963,"TowerBrook Investors III, L.P.","TowerBrook Investors III, L.P.",,"TowerBrook Capital Partners, L.P.",Secondary Investments,Multi-Strategy,2008,,USD,225051808.085787,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TowerBrook Investors III, L.P. / Cost",,ACTIVE,
FUND_0964,"TPF II-A, LP","TPF II-A, LP",,"Tenaska Capital Management, LLC",Secondary Investments,Multi-Strategy,2007,,USD,583651723.445616,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPF II-A, LP / Cost",,ACTIVE,
FUND_0965,"TPG Asia VI, L.P.","TPG Asia VI, L.P.",,"TPG Capital Advisors, LLC",Secondary Investments,Multi-Strategy,2002,,USD,510646216.267266,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPG Asia VI, L.P. / Cost",,ACTIVE,
FUND_0966,"TPG Growth III (A), L.P.","TPG Growth III (A), L.P.",,"TPG Capital Advisors, LLC",Secondary Investments,Growth Equity,2021,,USD,293365923.624202,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPG Growth III (A), L.P. / Cost",,ACTIVE,
FUND_0967,"TPG Partners VI, L.P.","TPG Partners VI, L.P.",,"TPG Capital Advisors, LLC",Secondary Investments,Multi-Strategy,2003,,USD,490638848.158311,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPG Partners VI, L.P. / Cost",,ACTIVE,
FUND_0968,"TPG Partners VII, L.P.","TPG Partners VII, L.P.",,"TPG Capital Advisors, LLC",Secondary Investments,Multi-Strategy,2009,,USD,473891007.852107,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPG Partners VII, L.P. / Cost",,ACTIVE,
FUND_0969,"TPG Partners VIII, L.P.","TPG Partners VIII, L.P.",,"TPG Capital Advisors, LLC",Secondary Investments,Multi-Strategy,2008,,USD,472484703.038330,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC407,6,"Consolidated Schedule of Investments / TPG Partners VIII, L.P. / Cost",,ACTIVE,
FUND_0970,"TPG Real Estate Partners III, L.P.","TPG Real Estate Partners III, L.P.",,"TPG Capital Advisors, LLC",Opportunistic,Diversified Real Estate,2002,,USD,569455639.551320,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC457,9,"Investment Detail / TPG Real Estate Partners III, L.P. / 1 Year",,ACTIVE,
FUND_0971,TransEuropean I,TransEuropean I,,,Diversified Alternatives,Multi-Strategy,1991,,USD,358537483.603762,USD,,,,ACTIVE_OR_UNKNOWN,EXTRACTED,SRC058,1,Real Estate Portfolio / TransEuropean I / Capital Commitment,,ACTIVE,
