analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,benchmark_selection,input_fee_basis,input_method
ANL_FUND_0844_20260605_KS_PME,FUND_0844,2026-06-05,ks_pme,0.3017014339,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_966A14CBA9B7C8686492;CFINT_BA1369312839CF1061CE;CFINT_27D1F590771E50A81B13;CFINT_4350086D078F6E6291A7;CFINT_2E25A44AD0CE02D6E683;CFINT_98902DCA0688FEE3204C;CFINT_AC6B7BE9DE61B3B40BFC;CFINT_EBA2604832864DD3C704;RET_VTI_20030404;RET_VTI_20060606;RET_VTI_20090807;RET_VTI_20121008;RET_VTI_20160902;RET_VTI_20200728;RET_VTI_20231227;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0844_20260605_DIRECT_ALPHA,FUND_0844,2026-06-05,direct_alpha,-0.0841162268,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_966A14CBA9B7C8686492;CFINT_BA1369312839CF1061CE;CFINT_27D1F590771E50A81B13;CFINT_4350086D078F6E6291A7;CFINT_2E25A44AD0CE02D6E683;CFINT_98902DCA0688FEE3204C;CFINT_AC6B7BE9DE61B3B40BFC;CFINT_EBA2604832864DD3C704;RET_VTI_20030404;RET_VTI_20060606;RET_VTI_20090807;RET_VTI_20121008;RET_VTI_20160902;RET_VTI_20200728;RET_VTI_20231227;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0845_20260605_KS_PME,FUND_0845,2026-06-05,ks_pme,0.2885750178,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_6DB8B8BC3D260FC04B95;CFINT_08D366923AF0F19D4EB7;CFINT_BEA05A6E674C33E210DA;CFINT_11BD4DAE687568E1BB65;CFINT_946FFA441E9223191220;CFINT_C22DAC76F42B196E472F;CFINT_4B773E7DE3C3DC48C752;CFINT_42B66327E103F5604B83;RET_VTI_20080104;RET_VTI_20100712;RET_VTI_20130118;RET_VTI_20150727;RET_VTI_20180831;RET_VTI_20211008;RET_VTI_20240626;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0845_20260605_DIRECT_ALPHA,FUND_0845,2026-06-05,direct_alpha,-0.1005843125,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_6DB8B8BC3D260FC04B95;CFINT_08D366923AF0F19D4EB7;CFINT_BEA05A6E674C33E210DA;CFINT_11BD4DAE687568E1BB65;CFINT_946FFA441E9223191220;CFINT_C22DAC76F42B196E472F;CFINT_4B773E7DE3C3DC48C752;CFINT_42B66327E103F5604B83;RET_VTI_20080104;RET_VTI_20100712;RET_VTI_20130118;RET_VTI_20150727;RET_VTI_20180831;RET_VTI_20211008;RET_VTI_20240626;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0847_20260605_KS_PME,FUND_0847,2026-06-05,ks_pme,0.0885745292,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_FF570D2ACEB1004B0144;CFINT_372C3A1B7A32134DFA03;CFINT_299D52BB083425E0442C;CFINT_146C8B5924E6113FA16A;CFINT_0AAF520CE4B12CAA22EE;CFINT_E674344BA370C7147864;CFINT_450F114D15FD65F857D3;CFINT_17A176E086915FE7A197;RET_SPY_20020423;RET_SPY_20050810;RET_SPY_20081128;RET_SPY_20120316;RET_SPY_20160408;RET_SPY_20200501;RET_SPY_20231120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0847_20260605_DIRECT_ALPHA,FUND_0847,2026-06-05,direct_alpha,-0.1174919343,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_FF570D2ACEB1004B0144;CFINT_372C3A1B7A32134DFA03;CFINT_299D52BB083425E0442C;CFINT_146C8B5924E6113FA16A;CFINT_0AAF520CE4B12CAA22EE;CFINT_E674344BA370C7147864;CFINT_450F114D15FD65F857D3;CFINT_17A176E086915FE7A197;RET_SPY_20020423;RET_SPY_20050810;RET_SPY_20081128;RET_SPY_20120316;RET_SPY_20160408;RET_SPY_20200501;RET_SPY_20231120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0848_20260605_KS_PME,FUND_0848,2026-06-05,ks_pme,0.4989042574,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_9BEAC6C879A4EC903B83;CFINT_6BAAFBD2FA804105D5BB;CFINT_320223F640B2A2474E0B;CFINT_60A329FDFF67AB9C21D8;CFINT_089BC9953F55FC8836DB;CFINT_9F71E8D259B7FE6C0FDD;CFINT_7ADABE4BD11E1E691C62;CFINT_9CD6CA5B8F1058AED374;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0848_20260605_DIRECT_ALPHA,FUND_0848,2026-06-05,direct_alpha,-0.0554565833,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_9BEAC6C879A4EC903B83;CFINT_6BAAFBD2FA804105D5BB;CFINT_320223F640B2A2474E0B;CFINT_60A329FDFF67AB9C21D8;CFINT_089BC9953F55FC8836DB;CFINT_9F71E8D259B7FE6C0FDD;CFINT_7ADABE4BD11E1E691C62;CFINT_9CD6CA5B8F1058AED374;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0849_20260605_KS_PME,FUND_0849,2026-06-05,ks_pme,0.5370069946,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_3183820BD5BAD9C02A53;CFINT_E27AC4B67E568543FCB6;CFINT_E3102DFD8D2734B01016;CFINT_460076072BC574E51192;CFINT_17CF67B8268F399EF3CA;CFINT_E246F411561D062C59A2;CFINT_81F2EBC3FA14046F0009;CFINT_06F8AB2CC3CDBB1693EC;RET_SPY_20010510;RET_SPY_20041014;RET_SPY_20080320;RET_SPY_20110825;RET_SPY_20151113;RET_SPY_20200203;RET_SPY_20231013;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0849_20260605_DIRECT_ALPHA,FUND_0849,2026-06-05,direct_alpha,-0.0428169046,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_3183820BD5BAD9C02A53;CFINT_E27AC4B67E568543FCB6;CFINT_E3102DFD8D2734B01016;CFINT_460076072BC574E51192;CFINT_17CF67B8268F399EF3CA;CFINT_E246F411561D062C59A2;CFINT_81F2EBC3FA14046F0009;CFINT_06F8AB2CC3CDBB1693EC;RET_SPY_20010510;RET_SPY_20041014;RET_SPY_20080320;RET_SPY_20110825;RET_SPY_20151113;RET_SPY_20200203;RET_SPY_20231013;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0850_20260605_KS_PME,FUND_0850,2026-06-05,ks_pme,0.3633348843,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_71D4A49C4BE61C19CC53;CFINT_A4E04CD34C82A73FADA9;CFINT_A3EBA74FF0D2DA9149B4;CFINT_A4411D76B07030B35B28;CFINT_47B979514D2F40A67C72;CFINT_DDC6293C4EBE7667FAE1;CFINT_C988A97F74DC15B3F403;CFINT_3C9A25F43588B4DBE313;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0850_20260605_DIRECT_ALPHA,FUND_0850,2026-06-05,direct_alpha,-0.0782537791,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_71D4A49C4BE61C19CC53;CFINT_A4E04CD34C82A73FADA9;CFINT_A3EBA74FF0D2DA9149B4;CFINT_A4411D76B07030B35B28;CFINT_47B979514D2F40A67C72;CFINT_DDC6293C4EBE7667FAE1;CFINT_C988A97F74DC15B3F403;CFINT_3C9A25F43588B4DBE313;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0851_20260605_KS_PME,FUND_0851,2026-06-05,ks_pme,0.4659743166,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_F69D3F1F3CEF6685C0DA;CFINT_FC667F27EAF88F0C6005;CFINT_D4D9897186E651CDB2C0;CFINT_61918DEC6205540638A3;CFINT_CBB8F9F04AFF25C042F7;CFINT_A45C3B50C9A1CB9CFCB2;CFINT_F0623F9C81C66569BB95;CFINT_29B402199D039C105D2D;RET_SPY_20130916;RET_SPY_20150612;RET_SPY_20170310;RET_SPY_20181206;RET_SPY_20210126;RET_SPY_20230317;RET_SPY_20250131;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0851_20260605_DIRECT_ALPHA,FUND_0851,2026-06-05,direct_alpha,-0.0951354443,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_F69D3F1F3CEF6685C0DA;CFINT_FC667F27EAF88F0C6005;CFINT_D4D9897186E651CDB2C0;CFINT_61918DEC6205540638A3;CFINT_CBB8F9F04AFF25C042F7;CFINT_A45C3B50C9A1CB9CFCB2;CFINT_F0623F9C81C66569BB95;CFINT_29B402199D039C105D2D;RET_SPY_20130916;RET_SPY_20150612;RET_SPY_20170310;RET_SPY_20181206;RET_SPY_20210126;RET_SPY_20230317;RET_SPY_20250131;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0852_20260605_KS_PME,FUND_0852,2026-06-05,ks_pme,0.3252453917,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_A537669BB9E4726036D1;CFINT_42994D87808DB16344EE;CFINT_7072FB767FE74E76E88B;CFINT_3D4B1E0DBF003FDF12CD;CFINT_FDB9034B3C4F3A6A0B98;CFINT_41A75F784F434309EDCC;CFINT_99930168D64DE4512C52;CFINT_C51844C00FC2A963E41D;RET_VTI_20050225;RET_VTI_20080125;RET_VTI_20101223;RET_VTI_20131120;RET_VTI_20170621;RET_VTI_20210119;RET_VTI_20240308;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0852_20260605_DIRECT_ALPHA,FUND_0852,2026-06-05,direct_alpha,-0.0843107511,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_A537669BB9E4726036D1;CFINT_42994D87808DB16344EE;CFINT_7072FB767FE74E76E88B;CFINT_3D4B1E0DBF003FDF12CD;CFINT_FDB9034B3C4F3A6A0B98;CFINT_41A75F784F434309EDCC;CFINT_99930168D64DE4512C52;CFINT_C51844C00FC2A963E41D;RET_VTI_20050225;RET_VTI_20080125;RET_VTI_20101223;RET_VTI_20131120;RET_VTI_20170621;RET_VTI_20210119;RET_VTI_20240308;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0853_20260605_KS_PME,FUND_0853,2026-06-05,ks_pme,0.3980165379,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_EEB607AFD3A2A6B880DE;CFINT_A07487AC451997CFDF7F;CFINT_1CA5E5566D92550C3047;CFINT_E5FFC243EE877B2FAEAA;CFINT_B99E94AD202CA65B9E7F;CFINT_89F33AC0C47537E0C6AE;CFINT_3C1973EEFA4F2752B665;CFINT_AAA822AAF6C94D4D2DAA;RET_VTI_20130916;RET_VTI_20150612;RET_VTI_20170310;RET_VTI_20181206;RET_VTI_20210126;RET_VTI_20230317;RET_VTI_20250131;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0853_20260605_DIRECT_ALPHA,FUND_0853,2026-06-05,direct_alpha,-0.0987010027,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_EEB607AFD3A2A6B880DE;CFINT_A07487AC451997CFDF7F;CFINT_1CA5E5566D92550C3047;CFINT_E5FFC243EE877B2FAEAA;CFINT_B99E94AD202CA65B9E7F;CFINT_89F33AC0C47537E0C6AE;CFINT_3C1973EEFA4F2752B665;CFINT_AAA822AAF6C94D4D2DAA;RET_VTI_20130916;RET_VTI_20150612;RET_VTI_20170310;RET_VTI_20181206;RET_VTI_20210126;RET_VTI_20230317;RET_VTI_20250131;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0854_20260605_KS_PME,FUND_0854,2026-06-05,ks_pme,0.6069942386,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_3F9D9E4374ED44ED5BAC;CFINT_455F19D34BF20D8213A2;CFINT_C11FC9AFE34E5F25471D;CFINT_4C5ECCCD88BCADC029BF;CFINT_72554F4DE7B5117351F3;CFINT_C93B22ED6E97280BDCF8;CFINT_87C479BE68EC4134C96B;CFINT_519343B4C4CFCCE2A1A0;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0854_20260605_DIRECT_ALPHA,FUND_0854,2026-06-05,direct_alpha,-0.1016738769,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_3F9D9E4374ED44ED5BAC;CFINT_455F19D34BF20D8213A2;CFINT_C11FC9AFE34E5F25471D;CFINT_4C5ECCCD88BCADC029BF;CFINT_72554F4DE7B5117351F3;CFINT_C93B22ED6E97280BDCF8;CFINT_87C479BE68EC4134C96B;CFINT_519343B4C4CFCCE2A1A0;RET_VTI_20200508;RET_VTI_20210309;RET_VTI_20220107;RET_VTI_20221104;RET_VTI_20231114;RET_VTI_20241122;RET_VTI_20251014;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0855_20260605_KS_PME,FUND_0855,2026-06-05,ks_pme,0.3064600341,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_612B4602C1CF4D1779D5;CFINT_EFFFB1EA6D32C2BC11ED;CFINT_BFAB9FD7D2D79FBC9586;CFINT_BD818CABD355E6B6B33B;CFINT_46D0B66BD8141C5D8287;CFINT_5F72208A8878F2334E1C;CFINT_99AB14B171322A6319DD;CFINT_763420D336D568C16712;RET_VTI_20050225;RET_VTI_20080125;RET_VTI_20101223;RET_VTI_20131120;RET_VTI_20170621;RET_VTI_20210119;RET_VTI_20240308;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0855_20260605_DIRECT_ALPHA,FUND_0855,2026-06-05,direct_alpha,-0.0870855306,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_612B4602C1CF4D1779D5;CFINT_EFFFB1EA6D32C2BC11ED;CFINT_BFAB9FD7D2D79FBC9586;CFINT_BD818CABD355E6B6B33B;CFINT_46D0B66BD8141C5D8287;CFINT_5F72208A8878F2334E1C;CFINT_99AB14B171322A6319DD;CFINT_763420D336D568C16712;RET_VTI_20050225;RET_VTI_20080125;RET_VTI_20101223;RET_VTI_20131120;RET_VTI_20170621;RET_VTI_20210119;RET_VTI_20240308;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0856_20260605_KS_PME,FUND_0856,2026-06-05,ks_pme,0.3633216043,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_CCF61B8B2FF1127A5EA5;CFINT_74859202C2FE0CE1721A;CFINT_CDFAC1FF0B0AF46CD36C;CFINT_A9D934513231AC694506;CFINT_631325AF733FFF4CBC5A;CFINT_715BCCB3F5CA57EC84A1;CFINT_D284517C340EE25C0B32;CFINT_BFADB6B82F2A0436157E;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0856_20260605_DIRECT_ALPHA,FUND_0856,2026-06-05,direct_alpha,-0.0975245042,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_CCF61B8B2FF1127A5EA5;CFINT_74859202C2FE0CE1721A;CFINT_CDFAC1FF0B0AF46CD36C;CFINT_A9D934513231AC694506;CFINT_631325AF733FFF4CBC5A;CFINT_715BCCB3F5CA57EC84A1;CFINT_D284517C340EE25C0B32;CFINT_BFADB6B82F2A0436157E;RET_VTI_20111021;RET_VTI_20131022;RET_VTI_20151023;RET_VTI_20171020;RET_VTI_20200409;RET_VTI_20220923;RET_VTI_20241120;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0857_20260605_KS_PME,FUND_0857,2026-06-05,ks_pme,0.4090973792,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_6F736004CCCCE946E8C0;CFINT_60F6A878CD987B0493A4;CFINT_7923468B7C49BF7919D7;CFINT_2878019719036E0A1223;CFINT_AF3E8EF093269BD7D3B3;CFINT_DCF397062526D2DA87EB;CFINT_6E620060248EB36494F8;CFINT_56610ED6F40A23A68CD6;RET_VTI_20140829;RET_VTI_20160408;RET_VTI_20171117;RET_VTI_20190628;RET_VTI_20210621;RET_VTI_20230615;RET_VTI_20250307;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0857_20260605_DIRECT_ALPHA,FUND_0857,2026-06-05,direct_alpha,-0.101376045,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_6F736004CCCCE946E8C0;CFINT_60F6A878CD987B0493A4;CFINT_7923468B7C49BF7919D7;CFINT_2878019719036E0A1223;CFINT_AF3E8EF093269BD7D3B3;CFINT_DCF397062526D2DA87EB;CFINT_6E620060248EB36494F8;CFINT_56610ED6F40A23A68CD6;RET_VTI_20140829;RET_VTI_20160408;RET_VTI_20171117;RET_VTI_20190628;RET_VTI_20210621;RET_VTI_20230615;RET_VTI_20250307;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0858_20260605_KS_PME,FUND_0858,2026-06-05,ks_pme,0.3720255303,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_6EF4F16BF10D260AFCF3;CFINT_976E9599919AB22DE2B5;CFINT_06FBF6DBB59DBD55C3F7;CFINT_3B7C895B50E14A0A1669;CFINT_645A4149B2ACBE463D29;CFINT_0921B7B60974EF47D657;CFINT_8E0E8E3689950075EF45;CFINT_385A2A38A2B5C5EBFA3C;RET_VTI_20121003;RET_VTI_20140815;RET_VTI_20160701;RET_VTI_20180515;RET_VTI_20200902;RET_VTI_20221221;RET_VTI_20241226;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0858_20260605_DIRECT_ALPHA,FUND_0858,2026-06-05,direct_alpha,-0.0999475866,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_6EF4F16BF10D260AFCF3;CFINT_976E9599919AB22DE2B5;CFINT_06FBF6DBB59DBD55C3F7;CFINT_3B7C895B50E14A0A1669;CFINT_645A4149B2ACBE463D29;CFINT_0921B7B60974EF47D657;CFINT_8E0E8E3689950075EF45;CFINT_385A2A38A2B5C5EBFA3C;RET_VTI_20121003;RET_VTI_20140815;RET_VTI_20160701;RET_VTI_20180515;RET_VTI_20200902;RET_VTI_20221221;RET_VTI_20241226;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0859_20260605_KS_PME,FUND_0859,2026-06-05,ks_pme,0.4085802159,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_77D757BE57D17DB6CE61;CFINT_FBC5CFE13E1F270896E9;CFINT_9D427D4EDBB28F5044C0;CFINT_AD1304F6C670B523F22F;CFINT_DAE680D62A009DF25529;CFINT_D8AA8CD8DEDEB60AE9B1;CFINT_B6BE9690489AAD5EDFAB;CFINT_630DF81202EDFD265309;RET_VTI_20130916;RET_VTI_20150612;RET_VTI_20170310;RET_VTI_20181206;RET_VTI_20210126;RET_VTI_20230317;RET_VTI_20250131;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0859_20260605_DIRECT_ALPHA,FUND_0859,2026-06-05,direct_alpha,-0.0969590877,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_77D757BE57D17DB6CE61;CFINT_FBC5CFE13E1F270896E9;CFINT_9D427D4EDBB28F5044C0;CFINT_AD1304F6C670B523F22F;CFINT_DAE680D62A009DF25529;CFINT_D8AA8CD8DEDEB60AE9B1;CFINT_B6BE9690489AAD5EDFAB;CFINT_630DF81202EDFD265309;RET_VTI_20130916;RET_VTI_20150612;RET_VTI_20170310;RET_VTI_20181206;RET_VTI_20210126;RET_VTI_20230317;RET_VTI_20250131;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
