analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_FUND_0822_20260605_DPI,FUND_0822,2026-06-05,dpi,0.8766974594,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_7A40DF65302BDBF590DF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0822_20260605_RVPI,FUND_0822,2026-06-05,rvpi,0.3488683604,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_7A40DF65302BDBF590DF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0822_20260605_TVPI,FUND_0822,2026-06-05,tvpi,1.2255658198,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_7A40DF65302BDBF590DF,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0822_20260605_XIRR,FUND_0822,2026-06-05,xirr,0.016031896,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_7A40DF65302BDBF590DF;CFINT_3BF7409CEEEE6BA01959;CFINT_E6A6BE279817606C4F5F;CFINT_A90D4D4C8CE57A03AC13;CFINT_0101FF460C5C5CCD37FA;CFINT_4B16C7189B027A4B22FA;CFINT_4AFD10B006B1B00FD178;CFINT_59E1989494EFFCF56E2D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0824_20260605_DPI,FUND_0824,2026-06-05,dpi,0.0131526505,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_C25026CA478D4596B6A7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0824_20260605_RVPI,FUND_0824,2026-06-05,rvpi,1.7544838581,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_C25026CA478D4596B6A7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0824_20260605_TVPI,FUND_0824,2026-06-05,tvpi,1.7676365086,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_C25026CA478D4596B6A7,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0824_20260605_XIRR,FUND_0824,2026-06-05,xirr,0.1021394808,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_C25026CA478D4596B6A7;CFINT_04BDFB70411CD3855A4C;CFINT_C0EC93A496CDBDCD90D1;CFINT_9EF1C73EE963AA2E4718;CFINT_A01F76CEAF9751543E0F;CFINT_CE4F6C72836C251C49F6;CFINT_9ED654EB47CA3A8A3FCF;CFINT_E849C33644A3C8E9A48C,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0825_20260605_DPI,FUND_0825,2026-06-05,dpi,0.945034225,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_CF25F96F788476C71290,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0825_20260605_RVPI,FUND_0825,2026-06-05,rvpi,0.3133105166,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_CF25F96F788476C71290,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0825_20260605_TVPI,FUND_0825,2026-06-05,tvpi,1.2583447417,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_CF25F96F788476C71290,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0825_20260605_XIRR,FUND_0825,2026-06-05,xirr,0.0193228902,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_CF25F96F788476C71290;CFINT_AC2660784B0BA9E69B0F;CFINT_36D003688078C1788877;CFINT_B754E5D2DACEB62CA798;CFINT_C8FC858D1E94AD125009;CFINT_01306AAA2073D8C54637;CFINT_A17B1DBE7D1CCDE59633;CFINT_4345FC8B5C6D7673BF8D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0826_20260605_DPI,FUND_0826,2026-06-05,dpi,0.8901012497,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_16DF2C3A50C51B067CA2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0826_20260605_RVPI,FUND_0826,2026-06-05,rvpi,0.3399325002,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_16DF2C3A50C51B067CA2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0826_20260605_TVPI,FUND_0826,2026-06-05,tvpi,1.2300337499,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_16DF2C3A50C51B067CA2,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0826_20260605_XIRR,FUND_0826,2026-06-05,xirr,0.0163698867,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_16DF2C3A50C51B067CA2;CFINT_E97417081A9977CD77A5;CFINT_1F5A44BBA67D3567AF75;CFINT_6C20CECC0DE8B8FDD174;CFINT_9C4F95FAB8C70B32567D;CFINT_066966273BA684ADB67E;CFINT_809F4005A739C1C49136;CFINT_58D6213670CB7D33327D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0827_20260605_DPI,FUND_0827,2026-06-05,dpi,1.2049170392,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_1A9D8C00C51AEFA60D81,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0827_20260605_RVPI,FUND_0827,2026-06-05,rvpi,0.0800553072,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_1A9D8C00C51AEFA60D81,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0827_20260605_TVPI,FUND_0827,2026-06-05,tvpi,1.2849723464,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_1A9D8C00C51AEFA60D81,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0827_20260605_XIRR,FUND_0827,2026-06-05,xirr,0.0172256658,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_1A9D8C00C51AEFA60D81;CFINT_A830960A3DA6362369C5;CFINT_B55A6BC80ADAF978EECE;CFINT_E3543E76A8760EF2A273;CFINT_2E52C4ACE339E544270D;CFINT_48F040F476ED88EC50F5;CFINT_A4BBB12B86E9EEBEDE22;CFINT_CBCB077886D25FD95A76,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0828_20260605_DPI,FUND_0828,2026-06-05,dpi,0.3010458294,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_AC5FB76D60E12A713CB8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0828_20260605_RVPI,FUND_0828,2026-06-05,rvpi,0.8626361137,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_AC5FB76D60E12A713CB8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0828_20260605_TVPI,FUND_0828,2026-06-05,tvpi,1.1636819431,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_AC5FB76D60E12A713CB8,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0828_20260605_XIRR,FUND_0828,2026-06-05,xirr,0.0284821503,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_AC5FB76D60E12A713CB8;CFINT_BC8D110C9852F1D6CA91;CFINT_014C71A1D6EFBA788EF2;CFINT_DA8FB602AE4FA3579F08;CFINT_DE47B5B94C95CA641214;CFINT_ACAF886CBBE159BDD0C0;CFINT_9665C5F6C0EEF00B1107;CFINT_DBBD6EF4CD6317BB1B8B,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0829_20260605_DPI,FUND_0829,2026-06-05,dpi,0.928183885,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_D8AC0BE990FC7E73110C,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0829_20260605_RVPI,FUND_0829,2026-06-05,rvpi,0.3145440767,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_D8AC0BE990FC7E73110C,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0829_20260605_TVPI,FUND_0829,2026-06-05,tvpi,1.2427279617,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_D8AC0BE990FC7E73110C,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0829_20260605_XIRR,FUND_0829,2026-06-05,xirr,0.0173337831,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_D8AC0BE990FC7E73110C;CFINT_BDE0B1D74CDC6BD17449;CFINT_B0D8D36681D99FB6832D;CFINT_18DAC166B8487F32D9B7;CFINT_2C480FF24E1244084487;CFINT_C1C9DF97C70DA1D25AC9;CFINT_3B501F8222DE827010C3;CFINT_D390908DDB20734F3401,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0830_20260605_DPI,FUND_0830,2026-06-05,dpi,0.9267647767,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_194AFC7AB20A9CB9E256,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0830_20260605_RVPI,FUND_0830,2026-06-05,rvpi,0.3254901489,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_194AFC7AB20A9CB9E256,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0830_20260605_TVPI,FUND_0830,2026-06-05,tvpi,1.2522549256,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_194AFC7AB20A9CB9E256,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0830_20260605_XIRR,FUND_0830,2026-06-05,xirr,0.0188362443,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_194AFC7AB20A9CB9E256;CFINT_83D6063A804219C8377A;CFINT_49DDB0BF17DE0AB6872F;CFINT_64E40C3D778F2C746B6D;CFINT_0C9042AAF8516C313996;CFINT_E1F1F68E12110E078D2B;CFINT_0FD8A6661994D9793EE7;CFINT_2F324FD68E3E0CED2E1E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0832_20260605_DPI,FUND_0832,2026-06-05,dpi,0.4865300401,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_663B61D60ADAF864D731,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0832_20260605_RVPI,FUND_0832,2026-06-05,rvpi,0.7189799733,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_663B61D60ADAF864D731,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0832_20260605_TVPI,FUND_0832,2026-06-05,tvpi,1.2055100134,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_663B61D60ADAF864D731,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0832_20260605_XIRR,FUND_0832,2026-06-05,xirr,0.0289552398,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_663B61D60ADAF864D731;CFINT_76AF4928DEC51510FEC3;CFINT_E35B2AE7156B63CE6611;CFINT_3C131258644D63B9385E;CFINT_D0A90184E38AFE7E4B32;CFINT_3535AC4158D740BEF9D2;CFINT_98879197E5CD1642E2F1;CFINT_D99186C990C654CE7B82,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0833_20260605_DPI,FUND_0833,2026-06-05,dpi,0.4708536435,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_75A3DB54D2C6B3ECE126,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0833_20260605_RVPI,FUND_0833,2026-06-05,rvpi,0.7194309044,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_75A3DB54D2C6B3ECE126,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0833_20260605_TVPI,FUND_0833,2026-06-05,tvpi,1.1902845478,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_75A3DB54D2C6B3ECE126,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0833_20260605_XIRR,FUND_0833,2026-06-05,xirr,0.0242620804,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_75A3DB54D2C6B3ECE126;CFINT_3CAACA8A114A5EA3CAFF;CFINT_FD4F75DD1257917EC67C;CFINT_86D3A02133207F0C51BD;CFINT_725E842A3477D1E3036C;CFINT_A2153F5A03702E11B6A0;CFINT_495EFE93A5366C90359F;CFINT_20C579B5757DB99662ED,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0834_20260605_DPI,FUND_0834,2026-06-05,dpi,0.1633196174,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_FB0D2A19254F4585A635,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0834_20260605_RVPI,FUND_0834,2026-06-05,rvpi,0.9844535884,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_FB0D2A19254F4585A635,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0834_20260605_TVPI,FUND_0834,2026-06-05,tvpi,1.1477732058,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_FB0D2A19254F4585A635,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0834_20260605_XIRR,FUND_0834,2026-06-05,xirr,0.0423682343,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_FB0D2A19254F4585A635;CFINT_478D08CEFC647B25CD6F;CFINT_A8BF024522727F27FDF5;CFINT_108CB19C7F2E0001FAB0;CFINT_A50CDF08B282CEB2B8F6;CFINT_4DE667732867B112D0D6;CFINT_A1944E3F972A38BBEA13;CFINT_AFF5DF4AC30873920887,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0835_20260605_DPI,FUND_0835,2026-06-05,dpi,0.1439393939,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_B4113FE3E6E6C74FFF8F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0835_20260605_RVPI,FUND_0835,2026-06-05,rvpi,1.3954545455,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_B4113FE3E6E6C74FFF8F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0835_20260605_TVPI,FUND_0835,2026-06-05,tvpi,1.5393939394,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_B4113FE3E6E6C74FFF8F,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0835_20260605_XIRR,FUND_0835,2026-06-05,xirr,0.0787159453,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_B4113FE3E6E6C74FFF8F;CFINT_EAA18011FC42F220D46D;CFINT_4E3292C99AC9838FA9EF;CFINT_4DBF8818646DA370BBDB;CFINT_BF562B61D7D52A08C979;CFINT_192E752C5A3D75B7CC67;CFINT_D04990204806EC3FC3AE;CFINT_7D1C71F2C81D24E78721,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0836_20260605_DPI,FUND_0836,2026-06-05,dpi,0.1560693642,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_69D03BAA7B5F715BE9F0,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0836_20260605_RVPI,FUND_0836,2026-06-05,rvpi,1.6820809249,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_69D03BAA7B5F715BE9F0,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0836_20260605_TVPI,FUND_0836,2026-06-05,tvpi,1.838150289,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_69D03BAA7B5F715BE9F0,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0836_20260605_XIRR,FUND_0836,2026-06-05,xirr,0.1309931534,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_69D03BAA7B5F715BE9F0;CFINT_C071E2E5569B1A351AC2;CFINT_C55F24366B50CB6E3DC9;CFINT_C9C24EC3BAD9B567B5D8;CFINT_806CCD830F658EE2834F;CFINT_9A5C3574A1150862318D;CFINT_19F6E0D5C361C3D3A3B1;CFINT_306850A1D93E65CF931E,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0837_20260605_DPI,FUND_0837,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_89800F6B3771F833464A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0837_20260605_RVPI,FUND_0837,2026-06-05,rvpi,0.9090909091,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_89800F6B3771F833464A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0837_20260605_TVPI,FUND_0837,2026-06-05,tvpi,0.9190909091,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_89800F6B3771F833464A,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0837_20260605_XIRR,FUND_0837,2026-06-05,xirr,-0.024209491,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_89800F6B3771F833464A;CFINT_DDC8D387DD36CC155554;CFINT_D0E7818B2FE675120CA9;CFINT_36AF625E4DF2D04AC50A;CFINT_8114E4E82C935B91DA73;CFINT_073267154B1A217E8E08;CFINT_1B7BA8A22641D3627854;CFINT_19A86859036F82689B91,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0838_20260605_DPI,FUND_0838,2026-06-05,dpi,0.01,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_6BD1580C63E432B16431,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0838_20260605_RVPI,FUND_0838,2026-06-05,rvpi,1,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_6BD1580C63E432B16431,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0838_20260605_TVPI,FUND_0838,2026-06-05,tvpi,1.01,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FPRINT_6BD1580C63E432B16431,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0838_20260605_XIRR,FUND_0838,2026-06-05,xirr,0.0028897623,decimal_rate,XIRR_ACTUAL_365_TERMINAL_NAV_V1,FPRINT_6BD1580C63E432B16431;CFINT_C419C106AF861F9D502E;CFINT_77DD6C59A45B98CCFC6B;CFINT_CCB3E1F6815EE2AF55CA;CFINT_ED2762D2B97F43CDFDDF;CFINT_9489456DE0BEC9373CB8;CFINT_DBC98208FEC150185CA0;CFINT_00B3901E64C3F81F9F3D,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Dated cash flows use the sign convention and terminal NAV is added on the as-of date.,unstated,unstated
ANL_FUND_0839_20260605_DPI,FUND_0839,2026-06-05,dpi,0.9892120259,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FPRINT_BAAB5375FDDEEABB16F6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_FUND_0839_20260605_RVPI,FUND_0839,2026-06-05,rvpi,0.2538586494,multiple,RVPI_NAV_OVER_PAID_IN_V1,FPRINT_BAAB5375FDDEEABB16F6,,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
