fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status
FPRINT_940DE56326DBBD61BB2F,FUND_0842,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,40000000.000000,39200000.000000,39984000.000000,23520000.000000,800000.000000,0.000000,1.0200000000,0.6000000000,1.6200000000,,0.0822094167,21638400.000000,1176000.000000,1599360.000000,1597299.200000,588000.000000,259660.800000,120000.000000,20000.000000,23520000.000000,0.1065217391,0.2038617761,471369215.829040,2017,Opportunistic,Secondaries,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_AC2E9575E21FCC7AA64C,FUND_0843,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,79520000.000000,74980694.164688,83978377.464450,56985327.565163,4539305.835312,0.000000,1.1200000000,0.7600000000,1.8800000000,,0.1938923580,52426501.359950,2249420.824941,3359135.098578,3893109.273402,1424633.189129,629118.016319,238560.000000,39760.000000,56985327.565163,0.1081235698,0.2038617761,513380431.180906,2021,Opportunistic,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_2311AAE49E3ED6BD28C7,FUND_0844,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,575760656.498363,564245443.368396,662317371.265926,62514348.565149,11515213.129967,0.000000,1.1738107574,0.1107928284,1.2846035858,,0.0177049679,57513200.679937,16927363.301052,26492694.850637,14328624.610253,1562858.714129,690158.408159,1727281.969495,287880.328249,62514348.565149,0.2532719317,0.2038617761,575760656.498363,2002,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_02AE991BDF5D17B47624,FUND_0845,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,431004673.429254,422384579.960669,377192101.130399,146988053.009298,8620093.468585,0.000000,0.8930063242,0.3479957839,1.2410021081,,0.0178756053,135229008.768555,12671537.398820,15087684.045216,10386257.813687,3674701.325232,1622748.105223,1293014.020288,215502.336715,146988053.009298,0.1048235953,0.2038617761,431004673.429254,2007,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_E040F07EB8EE496B28DD,FUND_0847,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,54228664.000000,53144090.720000,531440.907200,43578154.390400,1084573.280000,0.000000,0.0100000000,0.8200000000,0.8300000000,,-0.0093020963,40091902.039168,1594322.721600,21257.636288,532430.905690,1089453.859760,481102.824470,162685.992000,27114.332000,43578154.390400,0.0477200424,0.2038617761,503461698.046030,2001,Value Add,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_6270B8587AA105E2F533,FUND_0848,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,25000000.000000,24500000.000000,42385000.000000,1225000.000000,500000.000000,0.000000,1.7300000000,0.0500000000,1.7800000000,,0.0459403725,1127000.000000,735000.000000,1695400.000000,1101751.000000,30625.000000,13524.000000,75000.000000,12500.000000,1225000.000000,0.9391304348,0.2038617761,472393359.299216,2004,Value Add,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_E27C256CA61D1DD2A619,FUND_0849,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,389357041.784444,381569900.948755,659352788.839449,73261420.982161,7787140.835689,0.000000,1.7280000000,0.1920000000,1.9200000000,,0.0429217963,67400507.303588,11447097.028463,26374111.553578,19510336.237737,1831535.524554,808806.087643,1168071.125353,194678.520892,73261420.982161,0.3084239130,0.2038617761,389357041.784444,2000,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_F94DCA3186D0C1DED2A0,FUND_0850,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,345120167.081792,338217763.740156,410934582.944290,45659398.104921,6902403.341636,0.000000,1.2150000000,0.1350000000,1.3500000000,,0.0230454836,42006646.256527,10146532.912205,16437383.317772,9505958.131046,1141484.952623,504079.755078,1035360.501245,172560.083541,45659398.104921,0.2367149758,0.2038617761,345120167.081792,2004,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_397C2707B3DE4298D44E,FUND_0851,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,34800000.000000,39400000.000000,1740000.000000,65200000.000000,0.000000,1.1321839080,0.0500000000,1.1821839080,,0.0219177293,1600800.000000,1044000.000000,1576000.000000,958490.400000,43500.000000,19209.600000,300000.000000,50000.000000,1740000.000000,0.4192903548,0.2038617761,156798957.609175,2013,Natural Resources,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_5AD991A5270ED0E66B16,FUND_0852,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,397998201.323695,390038237.297221,417750441.122700,77734629.316329,7959964.026474,0.000000,1.0710499668,0.1993000221,1.2703499889,,0.0179490942,71515858.971022,11701147.118917,16710017.644908,9819078.535370,1943365.732908,858190.307652,1193994.603971,198999.100662,77734629.316329,0.1569951201,0.2038617761,397998201.323695,2004,Secondary Investments,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_3FCED2B72B48A91FB97C,FUND_0853,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,337185048.771721,330441347.796287,200041844.752740,198181589.120447,6743700.975434,0.000000,0.6053777655,0.5997481563,1.2051259218,,0.0207500446,182327061.990811,9913240.433889,8001673.790110,7980643.684657,4954539.728011,2187924.743890,1011555.146315,168592.524386,198181589.120447,0.0764722490,0.2038617761,337185048.771721,2013,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_3C987BCA9B89BE78427E,FUND_0854,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,265970687.341128,258631258.101040,80375427.736446,224013931.870819,7339429.240088,0.000000,0.3107722876,0.8661518082,1.1769240959,,0.0351884467,206092817.321153,7758937.743031,3215017.109458,6234629.217162,5600348.296770,2473113.807854,797912.062023,132985.343671,224013931.870819,0.0649085887,0.2038617761,265970687.341128,2020,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_12D41F46484CBED6B2F8,FUND_0855,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,506186352.884088,496062625.826406,482528613.553937,131384789.218826,10123727.057682,0.000000,0.9727171297,0.2648552469,1.2375723766,,0.0156400991,120874006.081320,14881878.774792,19301144.542157,11966593.336519,3284619.730471,1450488.072976,1518559.058652,253093.176442,131384789.218826,0.1235174492,0.2038617761,506186352.884088,2004,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_8185C846ED257158E15D,FUND_0856,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,416715309.796459,408381003.600530,287689725.623985,209781503.124531,8334306.195929,0.000000,0.7044640252,0.5136906498,1.2181546751,,0.0195904786,192998982.874568,12251430.108016,11507589.024959,9936657.378586,5244537.578113,2315987.794495,1250145.929389,208357.654898,209781503.124531,0.0831024026,0.2038617761,416715309.796459,2011,Direct Investments/Co-Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_B4E9BC12C7E1ADAE2899,FUND_0857,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,415761721.083936,407446486.662257,225689699.433570,262419306.862041,8315234.421679,0.000000,0.5539124936,0.6440583376,1.1979708312,,0.0214180985,241425762.313078,12223394.599868,9027587.977343,9795312.130924,6560482.671551,2897109.147757,1247285.163252,207880.860542,262419306.862041,0.0737192989,0.2038617761,415761721.083936,2014,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1184B8D4C1E9EAC23D32,FUND_0858,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,407612591.517440,399460339.687091,269903552.359610,216861569.182770,8152251.830349,0.000000,0.6756704622,0.5428863585,1.2185568207,,0.0208232892,199512643.648149,11983810.190613,10796142.094384,9772210.555357,5421539.229569,2394151.723778,1222837.774552,203806.295759,216861569.182770,0.0810036755,0.2038617761,407612591.517440,2012,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_C9E32F2F07928746E0F7,FUND_0859,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,178737734.185748,175162979.502033,113537836.065355,100054965.390136,3574754.683715,0.000000,0.6481839735,0.5712106843,1.2193946578,,0.0222944848,92050568.158926,5254889.385061,4541513.442614,4310622.405754,2501374.134753,1104606.817907,536213.202557,89368.867093,100054965.390136,0.0792066951,0.2038617761,178737734.185748,2013,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_86D8F9AC676373E8859E,FUND_0860,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,592971564.223544,581112132.939073,536681695.981702,184583526.755333,11859431.284471,0.000000,0.9235424035,0.3176383976,1.2411808012,,0.0171578253,169816844.614907,17433363.988172,21467267.839268,14223596.162043,4614588.168883,2037802.135379,1778914.692671,296485.782112,184583526.755333,0.1107109606,0.2038617761,592971564.223544,2006,Primary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1AECE5ACCAE1F24009CE,FUND_0861,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,315613877.804605,309301600.248513,165872985.365504,202843631.341490,6312277.556092,0.000000,0.5362823381,0.6558117746,1.1920941127,,0.0207420401,186616140.834171,9279048.007455,6634919.414620,7377526.013253,5071090.783537,2239393.690010,946841.633414,157806.938902,202843631.341490,0.0727877120,0.2038617761,315613877.804605,2014,Primary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_90057EFA4C0617C03A8D,FUND_0862,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,8900000.000000,5600000.000000,445000.000000,91100000.000000,0.000000,0.6292134831,0.0500000000,0.6792134831,,-0.0337209319,409400.000000,267000.000000,224000.000000,326562.200000,11125.000000,4912.800000,300000.000000,50000.000000,445000.000000,-0.0180752320,0.2038617761,470231188.314576,2007,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_B44994B45664DC42A189,FUND_0863,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,98000000.000000,72382129.277567,25524714.828897,2000000.000000,0.000000,0.7385931559,0.2604562738,0.9990494297,,-0.0001334073,23482737.642586,2940000.000000,2895285.171103,1427351.634981,638117.870722,281792.851711,300000.000000,50000.000000,25524714.828897,0.0850523643,0.2038617761,295446088.903201,2015,Growth Equity,Growth Equity,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_82870A26BECF3066A09F,FUND_0864,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,73900000.000000,39700000.000000,59200000.000000,1985000.000000,34200000.000000,0.000000,1.4911838791,0.0500000000,1.5411838791,,0.0327505461,1826200.000000,1191000.000000,2368000.000000,1522910.600000,49625.000000,21914.400000,221700.000000,36950.000000,1985000.000000,0.7314642427,0.2038617761,200698862.253869,2003,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_946E1A75A1CE828FD050,FUND_0865,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,50000000.000000,49000000.000000,59941747.572816,2450000.000000,1000000.000000,0.000000,1.2233009709,0.0500000000,1.2733009709,,0.0189454296,2254000.000000,1470000.000000,2397669.902913,1210371.902913,61250.000000,27048.000000,150000.000000,25000.000000,2450000.000000,0.4985225834,0.2038617761,559949772.526737,2004,Real Estate,Diversified Real Estate,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_339F5721DC2E11AFA4CF,FUND_0866,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,98000000.000000,84956217.162872,4900000.000000,2000000.000000,0.000000,0.8669001751,0.0500000000,0.9169001751,,-0.0069969104,4508000.000000,2940000.000000,3398248.686515,1023652.686515,122500.000000,54096.000000,300000.000000,50000.000000,4900000.000000,0.1886088479,0.2038617761,150259925.396225,2005,Real Estate,Diversified Real Estate,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_E543893BA108A0BDA129,FUND_0867,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,150000000.000000,147000000.000000,198299405.155321,7350000.000000,3000000.000000,0.000000,1.3489755453,0.0500000000,1.3989755453,,0.0305892363,6762000.000000,4410000.000000,7931976.206213,4370082.206213,183750.000000,81144.000000,450000.000000,75000.000000,7350000.000000,0.6078048220,0.2038617761,363573000.665190,2007,Real Estate,Diversified Real Estate,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_75D9959DAD1DC4624071,FUND_0868,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,98000000.000000,111720000.000000,11760000.000000,2000000.000000,0.000000,1.1400000000,0.1200000000,1.2600000000,,0.0276820815,10819200.000000,2940000.000000,4468800.000000,2395769.600000,294000.000000,129830.400000,300000.000000,50000.000000,11760000.000000,0.2282608696,0.2038617761,503636888.066968,2012,Value Add,Diversified Real Estate,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_39EAA2D3E2AC9CB40E26,FUND_0869,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,35000000.000000,31758802.694543,11750756.996981,23183925.967017,3241197.305457,0.000000,0.3700000000,0.7300000000,1.1000000000,,0.0394564928,21329211.889655,952764.080836,470030.279879,658931.584553,579598.149175,255950.542676,105000.000000,17500.000000,23183925.967017,0.0643240024,0.2038617761,219575070.895761,2023,Value Add,Diversified Real Estate,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_E538FA20DADB918A436C,FUND_0870,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,99100000.000000,65000000.000000,4955000.000000,900000.000000,0.000000,0.6559031282,0.0500000000,0.7059031282,,-0.0289786719,4558600.000000,2973000.000000,2600000.000000,194821.800000,123875.000000,54703.200000,300000.000000,50000.000000,4955000.000000,0.0051331549,0.2038617761,287349204.382038,2006,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_1BF9CF5A1669E957B5F3,FUND_0871,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,100000000.000000,90900000.000000,150100000.000000,4545000.000000,9100000.000000,0.000000,1.6512651265,0.0500000000,1.7012651265,,0.0546756919,4181400.000000,2727000.000000,6004000.000000,3826798.200000,113625.000000,50176.800000,300000.000000,50000.000000,4545000.000000,0.8706653274,0.2038617761,194113062.124436,2009,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_8C9B28442A697022D3FE,FUND_0872,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,575899128.596349,564381146.024422,444425780.208164,247403317.198084,11517982.571927,0.000000,0.7874568159,0.4383621227,1.2258189386,,0.0182874901,227611051.822237,16931434.380733,17777031.208327,13737093.601709,6185082.929952,2731332.621867,1727697.385789,287949.564298,247403317.198084,0.0906716174,0.2038617761,575899128.596349,2009,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_10B1AC3428F10E4DD0BE,FUND_0873,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,200000000.000000,196000000.000000,215943565.626336,84131680.205216,4000000.000000,0.000000,1.1017528858,0.4292432664,1.5309961522,,0.0322226291,77401145.788799,5880000.000000,8637742.625053,7156171.286875,2103292.005130,928813.749466,600000.000000,100000.000000,84131680.205216,0.1225857440,0.2038617761,200000000.000000,2005,Diversified Alternatives,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_4A84DF071A6BD1EFB79B,FUND_0874,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,403654634.499791,395581541.809795,135150780.244291,330534519.294888,8073092.689996,0.000000,0.3416508759,0.8355660827,1.1772169586,,0.0307154007,304091757.751297,11867446.254294,5406031.209772,9481673.644430,8263362.982372,3649101.093016,1210963.903499,201827.317250,330534519.294888,0.0657082804,0.2038617761,403654634.499791,2019,Venture Capital,Venture Capital,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_8EE87C3940EC1CB0A5F4,FUND_0875,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,406673015.836910,398539555.520172,374621305.030848,118237319.576393,8133460.316738,0.000000,0.9399852533,0.2966764978,1.2366617511,,0.0161657042,108778334.010282,11956186.665605,14984852.201234,9649733.659636,2955932.989410,1305340.008123,1220019.047511,203336.507918,118237319.576393,0.1147990656,0.2038617761,406673015.836910,2005,Venture Capital,Venture Capital,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_86AB48E04F61A031E9D8,FUND_0876,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,250000000.000000,250000000.000000,55700000.000000,12500000.000000,0.000000,0.000000,0.2228000000,0.0500000000,0.2728000000,,-0.1584806899,11500000.000000,7500000.000000,2228000.000000,-3847500.000000,312500.000000,138000.000000,750000.000000,125000.000000,12500000.000000,-0.3714782609,0.2038617761,275932059.310841,2014,Natural Resources,Natural Resources,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_B63A640BE8128BB8E267,FUND_0877,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,442120601.927271,433278189.888726,505817428.576836,49850230.582704,8842412.038545,0.000000,1.1674195480,0.1150536347,1.2824731827,,0.0175637015,45862212.136088,12998345.696662,20232697.143073,10973189.689573,1246255.764568,550346.545633,1326361.805782,221060.300964,49850230.582704,0.2446975270,0.2038617761,442120601.927271,2002,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
FPRINT_884EDB1F512AD673F63A,FUND_0878,,,,as_of,2026-06-30,day,2026-06-30,,2026-01-01,2026-06-30,,fund_total,USD,256362030.852973,251234790.235914,88542163.997907,210630565.521276,5127240.617059,0.000000,0.3524279576,0.8383813616,1.1908093192,,0.0381557023,193780120.279574,7537043.707077,3541686.559916,6161229.621140,5265764.138032,2325361.443355,769086.092559,128181.015426,210630565.521276,0.0663385288,0.2038617761,256362030.852973,2020,Secondary Investments,Multi-Strategy,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
