"route_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"32","SRC453","Performance_Austin_Firefighters_Meketa_Report_2Q2025.pdf","109","Quarterly_Report","Quarterly_Report","04-quarterly-report","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Meketa Investment Group for Austin Firefighters Retirement Fund","d773e6b4d22154bb96d4932b03a4cb95d89605418f5019538786dd7380afd84e","data/documents/txt/Performance_Austin_Firefighters_Meketa_Report_2Q2025.txt","data/documents/pdf/Performance_Austin_Firefighters_Meketa_Report_2Q2025.pdf","data/documents/images/Performance_Austin_Firefighters_Meketa_Report_2Q2025","data/documents/grids/Performance_Austin_Firefighters_Meketa_Report_2Q2025.csv"
"33","SRC176","Performance_SDCERA_Quarterly_Investment_Report_Q1_2017.pdf","118","Quarterly_Report","Quarterly_Report","04-quarterly-report","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","San Diego County Employees Retirement Association (SDCERA)","fe5e91e7854de5a20ef458b45b1d42914a87b9299cc7ff198ff4f2d93fbb0f7e","data/documents/txt/Performance_SDCERA_Quarterly_Investment_Report_Q1_2017.txt","data/documents/pdf/Performance_SDCERA_Quarterly_Investment_Report_Q1_2017.pdf","data/documents/images/Performance_SDCERA_Quarterly_Investment_Report_Q1_2017","data/documents/grids/Performance_SDCERA_Quarterly_Investment_Report_Q1_2017.csv"
"34","SRC165","Performance_LACERA_Total_Fund_Performance_3Q2022.pdf","177","Quarterly_Report","Performance","04-quarterly-report","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Los Angeles County Employees Retirement Association (LACERA)","8f2a4612bddd5414da20d757f29574bc2def15377e51d1b7b9ca5dc890246b76","data/documents/txt/Performance_LACERA_Total_Fund_Performance_3Q2022.txt","data/documents/pdf/Performance_LACERA_Total_Fund_Performance_3Q2022.pdf","data/documents/images/Performance_LACERA_Total_Fund_Performance_3Q2022","data/documents/grids/Performance_LACERA_Total_Fund_Performance_3Q2022.csv"
"35","SRC203","Quarterly_Report_NYCERS_Investment_Meeting_Package_Jun2026.pdf","216","Quarterly_Report","Quarterly_Report","04-quarterly-report","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","New York City Employees' Retirement System / NYC Comptroller Bureau of Asset Management","8eae342a2d56cdb7bea5fa700183217e1a519c991ae9dc82297dc23815c73cfb","data/documents/txt/Quarterly_Report_NYCERS_Investment_Meeting_Package_Jun2026.txt","data/documents/pdf/Quarterly_Report_NYCERS_Investment_Meeting_Package_Jun2026.pdf","data/documents/images/Quarterly_Report_NYCERS_Investment_Meeting_Package_Jun2026","data/documents/grids/Quarterly_Report_NYCERS_Investment_Meeting_Package_Jun2026.csv"
"36","SRC219","Quarterly_Report_Kentucky_KPPA_Board_Materials_Dec2025.pdf","488","Quarterly_Report","Quarterly_Report","04-quarterly-report","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Kentucky Public Pensions Authority (KPPA)","bdf648da8f900784205235028a307429f1dd082f4bb067030dae9a899655c669","data/documents/txt/Quarterly_Report_Kentucky_KPPA_Board_Materials_Dec2025.txt","data/documents/pdf/Quarterly_Report_Kentucky_KPPA_Board_Materials_Dec2025.pdf","data/documents/images/Quarterly_Report_Kentucky_KPPA_Board_Materials_Dec2025","data/documents/grids/Quarterly_Report_Kentucky_KPPA_Board_Materials_Dec2025.csv"
"1","SRC001","PPM_Fundsmith_Equity_Fund.pdf","47","PPM","PPM","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Fundsmith LLP","079892c6d2772e3e036464e4686ee8bfbe0eff51ab8c7deeda545f365d5ea203","data/documents/txt/PPM_Fundsmith_Equity_Fund.txt","data/documents/pdf/PPM_Fundsmith_Equity_Fund.pdf","data/documents/images/PPM_Fundsmith_Equity_Fund","data/documents/grids/PPM_Fundsmith_Equity_Fund.csv"
"2","SRC013","PPM_RockStep_Hometown_America_Fund_I.pdf","69","PPM","PPM","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RockStep Capital","3a5101ffe266260aa91941413bd52948ddef264c1c726f024bd40a485997e4f4","data/documents/txt/PPM_RockStep_Hometown_America_Fund_I.txt","data/documents/pdf/PPM_RockStep_Hometown_America_Fund_I.pdf","data/documents/images/PPM_RockStep_Hometown_America_Fund_I","data/documents/grids/PPM_RockStep_Hometown_America_Fund_I.csv"
"3","SRC002","PPM_Worcester_Fund_LLC.pdf","85","PPM","PPM","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Worcester Investments","b0799aab9ffd44e2dfe654bf8c1d583999bfb1b19eda37568bc818a87bf57960","data/documents/txt/PPM_Worcester_Fund_LLC.txt","data/documents/pdf/PPM_Worcester_Fund_LLC.pdf","data/documents/images/PPM_Worcester_Fund_LLC","data/documents/grids/PPM_Worcester_Fund_LLC.csv"
"4","SRC014","PPM_Blackcommerce_LLC_SEC_EDGAR.pdf","112","PPM","PPM","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Blackcommerce LLC","873bcaeea6eeeff2fa7d5eb2a101091c03a54077588a9ea129e7476bf006c6eb","data/documents/txt/PPM_Blackcommerce_LLC_SEC_EDGAR.txt","data/documents/pdf/PPM_Blackcommerce_LLC_SEC_EDGAR.pdf","data/documents/images/PPM_Blackcommerce_LLC_SEC_EDGAR","data/documents/grids/PPM_Blackcommerce_LLC_SEC_EDGAR.csv"
"5","SRC421","PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf","135","PPM","PPM","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Apollo S3 Private Markets Fund","8fbaa442a5f926fb750aba15b64a328a8a737995b1492a65e539ab39b5cc165c","data/documents/txt/PPM_Apollo_S3_Private_Markets_Fund_Prospectus.txt","data/documents/pdf/PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf","data/documents/images/PPM_Apollo_S3_Private_Markets_Fund_Prospectus","data/documents/grids/PPM_Apollo_S3_Private_Markets_Fund_Prospectus.csv"
"6","SRC252","NAV_Statement_HGIT_Prospectus_With_Supplements_Jul2026.pdf","278","PPM","NAV_Statement","05-fund-legal-docs","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Hines Global Income Trust, Inc.","5adc2d74c8522f4a8ddde3cebf567685ccea34763bea4994a8980d404ffc8968","data/documents/txt/NAV_Statement_HGIT_Prospectus_With_Supplements_Jul2026.txt","data/documents/pdf/NAV_Statement_HGIT_Prospectus_With_Supplements_Jul2026.pdf","data/documents/images/NAV_Statement_HGIT_Prospectus_With_Supplements_Jul2026","data/documents/grids/NAV_Statement_HGIT_Prospectus_With_Supplements_Jul2026.csv"
"7","SRC052","NAV_Statement_BREIT_Prospectus_With_Supplements.pdf","501","PPM","NAV_Statement","05-fund-legal-docs","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Blackstone Real Estate Income Trust, Inc. (BREIT)","a7e1c15320496a7bb9281d14b6eb09192109cea9841a33db5bd760f79bef98cd","data/documents/txt/NAV_Statement_BREIT_Prospectus_With_Supplements.txt","data/documents/pdf/NAV_Statement_BREIT_Prospectus_With_Supplements.pdf","data/documents/images/NAV_Statement_BREIT_Prospectus_With_Supplements","data/documents/grids/NAV_Statement_BREIT_Prospectus_With_Supplements.csv"
"8","SRC612","LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.pdf","48","LPA","LPA","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pennsylvania State Employees' Retirement System (released via PA General Assembly Act 5 data request)","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","data/documents/txt/LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.txt","data/documents/pdf/LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.pdf","data/documents/images/LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted","data/documents/grids/LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.csv"
"9","SRC004","LPA_SCP_Private_Equity_Partners_II_Public_FOIA.pdf","62","LPA","LPA","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","SCP Private Equity Partners II, LP","0f54ff66a1917b7de72dd937483953775aa0f4bfd972034dfdeca13332de94f5","data/documents/txt/LPA_SCP_Private_Equity_Partners_II_Public_FOIA.txt","data/documents/pdf/LPA_SCP_Private_Equity_Partners_II_Public_FOIA.pdf","data/documents/images/LPA_SCP_Private_Equity_Partners_II_Public_FOIA","data/documents/grids/LPA_SCP_Private_Equity_Partners_II_Public_FOIA.csv"
"10","SRC003","LPA_ILPA_Model_Whole_of_Fund.pdf","75","LPA","LPA","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","ILPA","6a56506e7e89910d351abdf7e2a600b0563aee04f34ad7fa03f12ae3bdc4856f","data/documents/txt/LPA_ILPA_Model_Whole_of_Fund.txt","data/documents/pdf/LPA_ILPA_Model_Whole_of_Fund.pdf","data/documents/images/LPA_ILPA_Model_Whole_of_Fund","data/documents/grids/LPA_ILPA_Model_Whole_of_Fund.csv"
"11","SRC006","Subscription_Hedge_Fund_Template.pdf","18","Subscription","Subscription","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RegComplianceWatch","c6385abbe8feb85b95bcae726457ad336e7b383bdcbe1a13ce7cb90ba88d582f","data/documents/txt/Subscription_Hedge_Fund_Template.txt","data/documents/pdf/Subscription_Hedge_Fund_Template.pdf","data/documents/images/Subscription_Hedge_Fund_Template","data/documents/grids/Subscription_Hedge_Fund_Template.csv"
"12","SRC005","Subscription_ILPA_Model_Subscription_Agreement.pdf","25","Subscription","Subscription","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","ILPA","14cb4fdc672cbec685ad53163b8dc6c407dad6e0db1d69beaac6de542b7af75d","data/documents/txt/Subscription_ILPA_Model_Subscription_Agreement.txt","data/documents/pdf/Subscription_ILPA_Model_Subscription_Agreement.pdf","data/documents/images/Subscription_ILPA_Model_Subscription_Agreement","data/documents/grids/Subscription_ILPA_Model_Subscription_Agreement.csv"
"13","SRC607","Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","43","Subscription","Subscription","05-fund-legal-docs","SECONDARY","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pennsylvania State Employees' Retirement System (released via PA General Assembly Act 5 data request)","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/txt/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.txt","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","data/documents/images/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted","data/documents/grids/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.csv"
"14","SRC608","Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.pdf","72","Subscription","Subscription","05-fund-legal-docs","SECONDARY","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pennsylvania State Employees' Retirement System (released via PA General Assembly Act 5 data request)","76cd44577b199c88029628a26be8239ddd15783a3edb5a2f694285a544e30699","data/documents/txt/Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.txt","data/documents/pdf/Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.pdf","data/documents/images/Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted","data/documents/grids/Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.csv"
"15","SRC008","Side_Letter_Fiducient_Private_Fund_Sample.pdf","8","Side_Letter","Side_Letter","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Fiducient Advisors","4e5f7764f80547c28432f1b28e380547f0ed02e62dd05ca41ea59059950fecc3","data/documents/txt/Side_Letter_Fiducient_Private_Fund_Sample.txt","data/documents/pdf/Side_Letter_Fiducient_Private_Fund_Sample.pdf","data/documents/images/Side_Letter_Fiducient_Private_Fund_Sample","data/documents/grids/Side_Letter_Fiducient_Private_Fund_Sample.csv"
"16","SRC007","Side_Letter_MEABF_Sample.pdf","13","Side_Letter","Side_Letter","05-fund-legal-docs","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","MEABF","854b6ccd9d9cbca4de2c38f4a6569532a555e2a8129cd3cf67c73dd099903bd0","data/documents/txt/Side_Letter_MEABF_Sample.txt","data/documents/pdf/Side_Letter_MEABF_Sample.pdf","data/documents/images/Side_Letter_MEABF_Sample","data/documents/grids/Side_Letter_MEABF_Sample.csv"
"17","SRC107","DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf","22","DDQ","DDQ","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Bear Stearns Asset Management Inc.","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","data/documents/txt/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.txt","data/documents/pdf/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf","data/documents/images/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC","data/documents/grids/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.csv"
"18","SRC103","DDQ_AIMA_CTA_Chesapeake_Capital.pdf","27","DDQ","DDQ","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Chesapeake Capital Corporation (AIMA Illustrative DDQ format)","185d1cfb34a196ca1c0fd885958b1e501417c13607f2f9daa32a62daf2020c69","data/documents/txt/DDQ_AIMA_CTA_Chesapeake_Capital.txt","data/documents/pdf/DDQ_AIMA_CTA_Chesapeake_Capital.pdf","data/documents/images/DDQ_AIMA_CTA_Chesapeake_Capital","data/documents/grids/DDQ_AIMA_CTA_Chesapeake_Capital.csv"
"19","SRC412","DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf","37","DDQ","DDQ","05-fund-legal-docs","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hamilton Lane (document mirrored by Sygnum Bank)","165556dbc3e81d5c1ce82f3a51c6ea5c2721f1589d3746fe9459b91ac8ef923b","data/documents/txt/DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.txt","data/documents/pdf/DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf","data/documents/images/DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025","data/documents/grids/DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.csv"
"1","SRC407","Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf","11","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pomona Investment Fund (Pomona Capital / Voya)","42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6","data/documents/txt/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.txt","data/documents/pdf/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf","data/documents/images/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025","data/documents/grids/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.csv"
"2","SRC499","Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf","14","Schedule_Inv","Regulatory","06-statements-and-economics","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","US Securities and Exchange Commission","ba6065b13267d105fd49f7a47eb24962ad4755cd2dee8d445331432ab1e4ed42","data/documents/txt/Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.txt","data/documents/pdf/Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf","data/documents/images/Regulatory_SEC_Form_13F_Institutional_Manager_Holdings","data/documents/grids/Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.csv"
"3","SRC065","Performance_MSBI_Private_Markets_Asset_Listing_Q4_2025.pdf","16","Schedule_Inv","Performance","06-statements-and-economics","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Minnesota State Board of Investment (SBI)","31fc798358bb803bddb6297befd3a998b961deb98ad9f3c7654cde6f77b698bc","data/documents/txt/Performance_MSBI_Private_Markets_Asset_Listing_Q4_2025.txt","data/documents/pdf/Performance_MSBI_Private_Markets_Asset_Listing_Q4_2025.pdf","data/documents/images/Performance_MSBI_Private_Markets_Asset_Listing_Q4_2025","data/documents/grids/Performance_MSBI_Private_Markets_Asset_Listing_Q4_2025.csv"
"4","SRC501","Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf","19","Schedule_Inv","Regulatory","06-statements-and-economics","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","US Securities and Exchange Commission","f953af594dee58522fc3e9fe92b9872aedce5e59a2a954281aa4fbb6d3ded2cf","data/documents/txt/Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.txt","data/documents/pdf/Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf","data/documents/images/Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings","data/documents/grids/Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.csv"
"5","SRC477","Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf","69","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","New Mexico State Investment Council","cc3a938b8fc8d7a76b8f184f7e1b7459acb086cac2dd50fab707eefde805c85a","data/documents/txt/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.txt","data/documents/pdf/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf","data/documents/images/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022","data/documents/grids/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.csv"
"6","SRC359","Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf","108","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Texas/Texas A&M Investment Management Company (UTIMCO)","3f1fdc8dcfebd1c41ea440515ba942c76c6462f917776aea468f3d5c82318d23","data/documents/txt/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.txt","data/documents/pdf/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf","data/documents/images/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021","data/documents/grids/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.csv"
"7","SRC358","Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf","110","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Texas/Texas A&M Investment Management Company (UTIMCO)","c2f86fa5587a35b4d2168face4010ec0368921e9c2886513981c72d5a85d954d","data/documents/txt/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.txt","data/documents/pdf/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf","data/documents/images/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022","data/documents/grids/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.csv"
"8","SRC214","Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024.pdf","345","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","State of Wisconsin Investment Board (SWIB)","ba972b20e84e52e75a7229d40a6191233878372ab006bfdd1e0bbf8de1416a7c","data/documents/txt/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024.txt","data/documents/pdf/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024.pdf","data/documents/images/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024","data/documents/grids/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024.csv"
"9","SRC215","Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023.pdf","350","Schedule_Inv","Schedule_Inv","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","State of Wisconsin Investment Board (SWIB)","d58a5443230b6e60f16ec1284879cd4fce5ec7cddc3a1c78d0717d411547d263","data/documents/txt/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023.txt","data/documents/pdf/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023.pdf","data/documents/images/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023","data/documents/grids/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023.csv"
"10","SRC028","Fee_Report_PSERS_Aon_Base_Management_Fees_FY2017.pdf","1","Fee_Report","Fee_Report","06-statements-and-economics","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Aon Hewitt Investment Consulting, Inc. (for PSERS)","91068b29d6128f34c2cb9f612208cc934849cc65200842ad7c017de0b59d0eb5","data/documents/txt/Fee_Report_PSERS_Aon_Base_Management_Fees_FY2017.txt","data/documents/pdf/Fee_Report_PSERS_Aon_Base_Management_Fees_FY2017.pdf","data/documents/images/Fee_Report_PSERS_Aon_Base_Management_Fees_FY2017","data/documents/grids/Fee_Report_PSERS_Aon_Base_Management_Fees_FY2017.csv"
