instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
NORM_INSTR_SYNTH_000705_03,TARGET_COMPANY_SYNTH_000705_03,OTHER_EQUITY,Synthetic Instrument 000705-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000705_04,TARGET_COMPANY_SYNTH_000705_04,OTHER_EQUITY,Synthetic Instrument 000705-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000705_05,TARGET_COMPANY_SYNTH_000705_05,LOAN,Synthetic Instrument 000705-05,Senior Debt,USD,,,0.08711924,,,750,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000705_06,TARGET_COMPANY_SYNTH_000705_06,OTHER_EQUITY,Synthetic Instrument 000705-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000706_01,TARGET_COMPANY_SYNTH_000706_01,LOAN,Synthetic Instrument 000706-01,Senior Debt,USD,,,0.12778670,,,650,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000706_02,TARGET_COMPANY_SYNTH_000706_02,PREFERRED_EQUITY,Synthetic Instrument 000706-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000706_03,TARGET_COMPANY_SYNTH_000706_03,PREFERRED_EQUITY,Synthetic Instrument 000706-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000706_04,TARGET_COMPANY_SYNTH_000706_04,OTHER_EQUITY,Synthetic Instrument 000706-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_01,TARGET_COMPANY_SYNTH_000707_01,LOAN,Synthetic Instrument 000707-01,Unitranche,USD,,,0.11234981,,,450,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_02,TARGET_COMPANY_SYNTH_000707_02,OTHER_EQUITY,Synthetic Instrument 000707-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_03,TARGET_COMPANY_SYNTH_000707_03,OTHER_EQUITY,Synthetic Instrument 000707-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_04,TARGET_COMPANY_SYNTH_000707_04,LOAN,Synthetic Instrument 000707-04,Senior Debt,USD,,,0.08256879,,,375,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_05,TARGET_COMPANY_SYNTH_000707_05,LOAN,Synthetic Instrument 000707-05,Unitranche,USD,,,0.12194968,,,425,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000707_06,TARGET_COMPANY_SYNTH_000707_06,OTHER_EQUITY,Synthetic Instrument 000707-06,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000708_01,TARGET_COMPANY_SYNTH_000708_01,LOAN,Synthetic Instrument 000708-01,Unitranche,USD,,,0.12140324,,,625,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000708_02,TARGET_COMPANY_SYNTH_000708_02,LOAN,Synthetic Instrument 000708-02,Unitranche,USD,,,0.10359777,,,650,2027-12-31,2027-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000708_03,TARGET_COMPANY_SYNTH_000708_03,PREFERRED_EQUITY,Synthetic Instrument 000708-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000708_04,TARGET_COMPANY_SYNTH_000708_04,OTHER_EQUITY,Synthetic Instrument 000708-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000708_05,TARGET_COMPANY_SYNTH_000708_05,LOAN,Synthetic Instrument 000708-05,Unitranche,USD,,,0.08212781,,,550,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_01,TARGET_COMPANY_SYNTH_000709_01,PREFERRED_EQUITY,Synthetic Instrument 000709-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_02,TARGET_COMPANY_SYNTH_000709_02,PREFERRED_EQUITY,Synthetic Instrument 000709-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_03,TARGET_COMPANY_SYNTH_000709_03,OTHER_EQUITY,Synthetic Instrument 000709-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_04,TARGET_COMPANY_SYNTH_000709_04,PREFERRED_EQUITY,Synthetic Instrument 000709-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_05,TARGET_COMPANY_SYNTH_000709_05,LOAN,Synthetic Instrument 000709-05,Unitranche,USD,,,0.08635971,,,675,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000709_06,TARGET_COMPANY_SYNTH_000709_06,PREFERRED_EQUITY,Synthetic Instrument 000709-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000710_01,TARGET_COMPANY_SYNTH_000710_01,LOAN,Synthetic Instrument 000710-01,Unitranche,USD,,,0.07733487,,,350,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000710_02,TARGET_COMPANY_SYNTH_000710_02,PREFERRED_EQUITY,Synthetic Instrument 000710-02,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000710_03,TARGET_COMPANY_SYNTH_000710_03,LOAN,Synthetic Instrument 000710-03,Senior Debt,USD,,,0.10954976,,,600,2024-12-31,2024-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000710_04,TARGET_COMPANY_SYNTH_000710_04,LOAN,Synthetic Instrument 000710-04,Senior Debt,USD,,,0.08931610,,,575,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_01,TARGET_COMPANY_SYNTH_000711_01,LOAN,Synthetic Instrument 000711-01,Senior Debt,EUR,,,0.07221334,,,625,2018-12-31,2018-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_02,TARGET_COMPANY_SYNTH_000711_02,OTHER_EQUITY,Synthetic Instrument 000711-02,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_03,TARGET_COMPANY_SYNTH_000711_03,LOAN,Synthetic Instrument 000711-03,Senior Debt,EUR,,,0.09184507,,,600,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_04,TARGET_COMPANY_SYNTH_000711_04,OTHER_EQUITY,Synthetic Instrument 000711-04,Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_05,TARGET_COMPANY_SYNTH_000711_05,PREFERRED_EQUITY,Synthetic Instrument 000711-05,Preferred Equity,EUR,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000711_06,TARGET_COMPANY_SYNTH_000711_06,LOAN,Synthetic Instrument 000711-06,Senior Debt,EUR,,,0.07304990,,,475,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000712_01,TARGET_COMPANY_SYNTH_000712_01,PREFERRED_EQUITY,Synthetic Instrument 000712-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000712_02,TARGET_COMPANY_SYNTH_000712_02,LOAN,Synthetic Instrument 000712-02,Unitranche,USD,,,0.12143885,,,575,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000712_03,TARGET_COMPANY_SYNTH_000712_03,LOAN,Synthetic Instrument 000712-03,Senior Debt,USD,,,0.07526239,,,500,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000712_04,TARGET_COMPANY_SYNTH_000712_04,OTHER_EQUITY,Synthetic Instrument 000712-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000713_01,TARGET_COMPANY_SYNTH_000713_01,OTHER_EQUITY,Synthetic Instrument 000713-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000713_02,TARGET_COMPANY_SYNTH_000713_02,OTHER_EQUITY,Synthetic Instrument 000713-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000713_03,TARGET_COMPANY_SYNTH_000713_03,PREFERRED_EQUITY,Synthetic Instrument 000713-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_01,TARGET_COMPANY_SYNTH_000714_01,LOAN,Synthetic Instrument 000714-01,Unitranche,USD,,,0.10003243,,,475,2020-12-31,2020-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_02,TARGET_COMPANY_SYNTH_000714_02,LOAN,Synthetic Instrument 000714-02,Unitranche,USD,,,0.08447615,,,400,2021-12-31,2021-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_03,TARGET_COMPANY_SYNTH_000714_03,PREFERRED_EQUITY,Synthetic Instrument 000714-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_04,TARGET_COMPANY_SYNTH_000714_04,OTHER_EQUITY,Synthetic Instrument 000714-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_05,TARGET_COMPANY_SYNTH_000714_05,LOAN,Synthetic Instrument 000714-05,Senior Debt,USD,,,0.11310432,,,475,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_06,TARGET_COMPANY_SYNTH_000714_06,LOAN,Synthetic Instrument 000714-06,Unitranche,USD,,,0.09357055,,,725,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_07,TARGET_COMPANY_SYNTH_000714_07,LOAN,Synthetic Instrument 000714-07,Senior Debt,USD,,,0.11957509,,,350,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000714_08,TARGET_COMPANY_SYNTH_000714_08,PREFERRED_EQUITY,Synthetic Instrument 000714-08,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000715_01,TARGET_COMPANY_SYNTH_000715_01,LOAN,Synthetic Instrument 000715-01,Senior Debt,USD,,,0.12004648,,,475,2022-12-31,2022-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000715_02,TARGET_COMPANY_SYNTH_000715_02,OTHER_EQUITY,Synthetic Instrument 000715-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000715_03,TARGET_COMPANY_SYNTH_000715_03,OTHER_EQUITY,Synthetic Instrument 000715-03,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000715_04,TARGET_COMPANY_SYNTH_000715_04,LOAN,Synthetic Instrument 000715-04,Senior Debt,USD,,,0.07470862,,,375,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000715_05,TARGET_COMPANY_SYNTH_000715_05,OTHER_EQUITY,Synthetic Instrument 000715-05,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000716_01,TARGET_COMPANY_SYNTH_000716_01,PREFERRED_EQUITY,Synthetic Instrument 000716-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000716_02,TARGET_COMPANY_SYNTH_000716_02,LOAN,Synthetic Instrument 000716-02,Unitranche,USD,,,0.11803090,,,350,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000716_03,TARGET_COMPANY_SYNTH_000716_03,PREFERRED_EQUITY,Synthetic Instrument 000716-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000716_04,TARGET_COMPANY_SYNTH_000716_04,LOAN,Synthetic Instrument 000716-04,Senior Debt,USD,,,0.07193929,,,725,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000716_05,TARGET_COMPANY_SYNTH_000716_05,LOAN,Synthetic Instrument 000716-05,Unitranche,USD,,,0.12140046,,,375,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000717_01,TARGET_COMPANY_SYNTH_000717_01,LOAN,Synthetic Instrument 000717-01,Senior Debt,USD,,,0.09308472,,,575,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000717_02,TARGET_COMPANY_SYNTH_000717_02,LOAN,Synthetic Instrument 000717-02,Unitranche,USD,,,0.07362682,,,400,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000717_03,TARGET_COMPANY_SYNTH_000717_03,LOAN,Synthetic Instrument 000717-03,Unitranche,USD,,,0.11729587,,,750,2031-12-31,2031-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000718_01,TARGET_COMPANY_SYNTH_000718_01,LOAN,Synthetic Instrument 000718-01,Senior Debt,USD,,,0.08181587,,,575,2026-12-31,2026-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000718_02,TARGET_COMPANY_SYNTH_000718_02,OTHER_EQUITY,Synthetic Instrument 000718-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000718_03,TARGET_COMPANY_SYNTH_000718_03,LOAN,Synthetic Instrument 000718-03,Senior Debt,USD,,,0.08428483,,,575,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_01,TARGET_COMPANY_SYNTH_000719_01,PREFERRED_EQUITY,Synthetic Instrument 000719-01,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_02,TARGET_COMPANY_SYNTH_000719_02,OTHER_EQUITY,Synthetic Instrument 000719-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_03,TARGET_COMPANY_SYNTH_000719_03,PREFERRED_EQUITY,Synthetic Instrument 000719-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_04,TARGET_COMPANY_SYNTH_000719_04,PREFERRED_EQUITY,Synthetic Instrument 000719-04,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_05,TARGET_COMPANY_SYNTH_000719_05,LOAN,Synthetic Instrument 000719-05,Unitranche,USD,,,0.09758877,,,550,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_06,TARGET_COMPANY_SYNTH_000719_06,LOAN,Synthetic Instrument 000719-06,Senior Debt,USD,,,0.09290978,,,550,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000719_07,TARGET_COMPANY_SYNTH_000719_07,OTHER_EQUITY,Synthetic Instrument 000719-07,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_01,TARGET_COMPANY_SYNTH_000720_01,OTHER_EQUITY,Synthetic Instrument 000720-01,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_02,TARGET_COMPANY_SYNTH_000720_02,OTHER_EQUITY,Synthetic Instrument 000720-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_03,TARGET_COMPANY_SYNTH_000720_03,PREFERRED_EQUITY,Synthetic Instrument 000720-03,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_04,TARGET_COMPANY_SYNTH_000720_04,LOAN,Synthetic Instrument 000720-04,Unitranche,USD,,,0.07299132,,,575,2023-12-31,2023-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_05,TARGET_COMPANY_SYNTH_000720_05,PREFERRED_EQUITY,Synthetic Instrument 000720-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000720_06,TARGET_COMPANY_SYNTH_000720_06,PREFERRED_EQUITY,Synthetic Instrument 000720-06,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000721_01,TARGET_COMPANY_SYNTH_000721_01,LOAN,Synthetic Instrument 000721-01,Unitranche,USD,,,0.09590866,,,675,2025-12-31,2025-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000721_02,TARGET_COMPANY_SYNTH_000721_02,OTHER_EQUITY,Synthetic Instrument 000721-02,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000721_03,TARGET_COMPANY_SYNTH_000721_03,LOAN,Synthetic Instrument 000721-03,Senior Debt,USD,,,0.10475283,,,600,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Senior Debt,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000721_04,TARGET_COMPANY_SYNTH_000721_04,OTHER_EQUITY,Synthetic Instrument 000721-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000721_05,TARGET_COMPANY_SYNTH_000721_05,PREFERRED_EQUITY,Synthetic Instrument 000721-05,Preferred Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Preferred Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000722_01,TARGET_COMPANY_SYNTH_000722_01,LOAN,Synthetic Instrument 000722-01,Unitranche,USD,,,0.11839043,,,750,2028-12-31,2028-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000722_02,TARGET_COMPANY_SYNTH_000722_02,LOAN,Synthetic Instrument 000722-02,Unitranche,USD,,,0.07752514,,,550,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000722_03,TARGET_COMPANY_SYNTH_000722_03,LOAN,Synthetic Instrument 000722-03,Unitranche,USD,,,0.12361071,,,575,2030-12-31,2030-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000722_04,TARGET_COMPANY_SYNTH_000722_04,OTHER_EQUITY,Synthetic Instrument 000722-04,Equity,USD,,,,,,,,,,,ACTIVE,HIGH,generated security_type,Equity,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
NORM_INSTR_SYNTH_000722_05,TARGET_COMPANY_SYNTH_000722_05,LOAN,Synthetic Instrument 000722-05,Unitranche,USD,,,0.09285047,,,500,2029-12-31,2029-12-31,,,ACTIVE,HIGH,generated security_type,Unitranche,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE
