"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","10","NARRATIVE","14. Soft Dollars Report","","14. Soft Dollars Report","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","REDACTED","","","14. Soft Dollars Report.","redacted","Heading printed on page 10 with the body withheld; confirmed on page-010.png.","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","11","NARRATIVE","16. Assignment or Other Transfer","","16. Assignment or Other Transfer","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","transfer","The rights and obligations of MANAGER under this Agreement, including any interest herein or any claim arising hereunder, may not be assigned by it, in whole or in part, whether to any Affiliate of MANAGER or to any other party or parties, and whether voluntarily or by operation of law, and whether by sale, merger, division, consolidation, encumbrance or sale of stock, or otherwise, without the prior written consent of SERS, which consent SERS may grant or withhold in its sole and absolute discretion. Any assignment or attempted assignment in contravention of this Section 16 shall be null and void ab initio.","","","16. Assignment or Other Transfer. The rights and obligations of MANAGER under this","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","11","NARRATIVE","18. Maintenance, Preservation and Review of Records","","18. Maintenance, Preservation and Review of Records","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","MANAGER shall maintain such records, books and accounts pertaining to services and payments hereunder in accordance with generally accepted accounting principles consistently applied. All such records, books and accounts shall be maintained and preserved for the longer of: (a) the term of this Agreement, or (b) four (4) years after their creation. During such period, SERS or any other department or representative of the Commonwealth of Pennsylvania, from time to time upon reasonable notice, shall have the right to inspect, duplicate and audit such records, books and accounts for all purposes authorized and permitted by law.","","","18. Maintenance, Preservation and Review of Records. MANAGER shall maintain such","actual","","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","12","NARRATIVE","19. Notices","","19. Notices","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","Any notice, demand, direction, instruction and other communications required or permitted hereunder shall be confirmed in writing and shall be sufficiently given for all purposes when sent (a) by certified or registered U.S. mail, postage prepaid, (b) by a nationally recognized courier service that maintains written verification of actual delivery, (c) by facsimile or email with a copy of the communication sent by first class U.S. mail, postage prepaid (provided that if the date of dispatch is not a business day, the facsimile or email shall be deemed to have been received at the opening of business of the addressee on the next business day) or, (d) by delivering the same in person to any party at the following addresses or such other addresses as may be designated from time to time by the parties.","","","19. Notices. Any notice, demand, direction, instruction and other communications required","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","13","NARRATIVE","20. Expiration and Termination","","(b) Termination","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","no_fault_termination","MANAGER may terminate this Agreement by furnishing written notice to SERS not less than one hundred twenty (120) days prior to the effective date of termination, and SERS reserves the right to terminate this Agreement at any time, for any reason, by furnishing written notice to MANAGER, whereupon, and in either of such events MANAGER's fees for services under this Agreement shall be prorated and paid, provided that notwithstanding any other provision of this Agreement, SERS may withhold such payment of fees until MANAGER has fully complied, in SERS' sole discretion, with subsection (d) below.","","","MANAGER may terminate this Agreement by furnishing written notice to","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","13","NARRATIVE","20. Expiration and Termination","","(d) Final Report","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","MANAGER shall furnish to SERS, within thirty (30) days of the effective date of termination or expiration of this Agreement or the voidance of this Agreement pursuant to Section 8(d), a final report on its investment activities and the status of the Fund's assets allocated to MANAGER in such form and format as requested by SERS' staff.","","","MANAGER shall furnish to SERS, within thirty (30) days ofthe effective","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","13","NARRATIVE","20. Expiration and Termination","","(a) Expiration","","1","other_printed_scope","This Agreement","","","","","","","","","","","","","","","","","fund_term","This Agreement's initial term shall be five (5) years from the date first written above","","","This Agreement's initial term shall be five (5) years from the date first","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","13","NARRATIVE","20. Expiration and Termination","","(a) Expiration","","2","other_printed_scope","This Agreement","","","","","","","","","","","","","","","","","term_extension","this Agreement shall continue automatically for subsequent five (5) year terms for each extension at SERS' option unless terminated earlier as provided herein.","","","written above and this Agreement shall continue automatically for subsequent five (5) year terms for","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","14","NARRATIVE","21. Applicable Law","","21. Applicable Law","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","governing_law","This Agreement shall be governed by and interpreted and enforced in accordance with the laws of the Commonwealth of Pennsylvania (without regard to any conflict of laws provisions) including Pennsylvania's Right-to-Know Law, 65 P.S. 67.101-3104. MANAGER hereby (a) consents to exclusive jurisdiction in any court of the Commonwealth of Pennsylvania, any federal courts in Pennsylvania, and the Board of Claims (""Board of Claims"") of the Commonwealth of Pennsylvania, hereby waiving any claim or defense that such forum is not convenient or proper and (b) agrees that any claim asserted against SERS shall only be brought before and subject to the exclusive jurisdiction of the Board of Claims pursuant to Section 1721 et seq. of Title 62 of Pa. Statutes. MANAGER agrees that the Board of Claims and any such court shall have in personam jurisdiction over it, and consents to service of process in any manner authorized by Pennsylvania law.","","","21. Applicable Law. This Agreement shall be governed by and interpreted and enforced in","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","25","NARRATIVE","D. Investment Advisors","","3.","","1","service_provider","public markets investment advisors","","","","","","","","","","","","","","","","","reporting","To report to the Board at least quarterly through the Investment Office, with the exact frequency and format of reporting to be determined by the Investment Office, on the composition and relative performance of the investments in their designated portfolios; the economic and investment outlook for the near and long term; significant changes in the portfolio during the preceding period; and the reasons for any significant differences between the performance of their portfolios and the appropriate market indices or metrics.","","","3. To report to the Board at least quarterly through the Investment Office, with the exact","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-09-01.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","34","NARRATIVE","XIV. Glossary of Terms","XIV. Glossary of Terms","Asset Allocation","","1","","","","","","","","","","","","","","","","","","","","investment choice made among broad asset classes such as equities, fixed income securities, real estate, etc.","","","investment choice made among broad asset classes such as equities, fixed income securities, real estate, etc.","actual","IMAGE_ONLY: page image reviewed; the TXT merges words or omits a line of this definition.","ADJUDICATOR","ADDED","ASSET_ALLOCATION","","","","","Codex"
"2026-09-01.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","definition_context","34","NARRATIVE","XIV. Glossary of Terms","XIV. Glossary of Terms","Brokerage Commission","","1","","","","","","","","","","","","","","","","","","","","payment for administrative costs of trading securities; the cost for execution.","","","payment for administrative costs of trading securities; the cost for execution.","actual","IMAGE_ONLY: page image reviewed; the TXT merges words or omits a line of this definition.","ADJUDICATOR","ADDED","BROKERAGE_COMMISSION","","","","","Codex"
