"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","HCB Interests II, L.P.","1-Yr Total Return","1","fund","HCB Interests II, L.P.","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","-50.8 %","%","","","","","HCB Interests II, L.P. $ 134.7 -2.8 % -11.6 % -19.0 % -50.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","HCB Interests II, L.P.","10-Yr Total Return","1","fund","HCB Interests II, L.P.","Real Assets","","","","","","","","","June 30, 2023","10-Yr","","return","Total Return","-2.8 %","%","","","","","HCB Interests II, L.P. $ 134.7 -2.8 % -11.6 % -19.0 % -50.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","HCB Interests II, L.P.","3-Yr Total Return","1","fund","HCB Interests II, L.P.","Real Assets","","","","","","","","","June 30, 2023","3-Yr","","return","Total Return","-19.0 %","%","","","","","HCB Interests II, L.P. $ 134.7 -2.8 % -11.6 % -19.0 % -50.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","HCB Interests II, L.P.","5-Yr Total Return","1","fund","HCB Interests II, L.P.","Real Assets","","","","","","","","","June 30, 2023","5-Yr","","return","Total Return","-11.6 %","%","","","","","HCB Interests II, L.P. $ 134.7 -2.8 % -11.6 % -19.0 % -50.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","HCB Interests II, L.P.","Ending Market Value (MM)","1","fund","HCB Interests II, L.P.","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$134.7","","","","","","HCB Interests II, L.P. $ 134.7 -2.8 % -11.6 % -19.0 % -50.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","Hearthstone Housing Partners II, LLC","Ending Market Value (MM)","1","fund","Hearthstone Housing Partners II, LLC","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$1.0","","","","","","Hearthstone Housing Partners II, LLC $ 1.0 NM NM NM NM","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","Hines European Development Fund, L.P.","1-Yr Total Return","1","fund","Hines European Development Fund, L.P.","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","-1.1 %","%","","","","","Hines European Development Fund, L.P. $ 3.5 NM -1.8 % -1.9 % -1.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","Hines European Development Fund, L.P.","3-Yr Total Return","1","fund","Hines European Development Fund, L.P.","Real Assets","","","","","","","","","June 30, 2023","3-Yr","","return","Total Return","-1.9 %","%","","","","","Hines European Development Fund, L.P. $ 3.5 NM -1.8 % -1.9 % -1.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","Hines European Development Fund, L.P.","5-Yr Total Return","1","fund","Hines European Development Fund, L.P.","Real Assets","","","","","","","","","June 30, 2023","5-Yr","","return","Total Return","-1.8 %","%","","","","","Hines European Development Fund, L.P. $ 3.5 NM -1.8 % -1.9 % -1.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","Hines European Development Fund, L.P.","Ending Market Value (MM)","1","fund","Hines European Development Fund, L.P.","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$3.5","","","","","","Hines European Development Fund, L.P. $ 3.5 NM -1.8 % -1.9 % -1.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IFM Global Infrastructure (U.S), L.P.","Ending Market Value (MM)","1","fund","IFM Global Infrastructure (U.S), L.P.","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$769.3","","","","","","IFM Global Infrastructure (U.S), L.P. $ 769.3 - - - -","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IIF Hedged LP","1-Yr Total Return","1","fund","IIF Hedged LP","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","10.4 %","%","","","","","IIF Hedged LP $ 528.9 - - - 10.4 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IIF Hedged LP","Ending Market Value (MM)","1","fund","IIF Hedged LP","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$528.9","","","","","","IIF Hedged LP $ 528.9 - - - 10.4 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMI - Base","1-Yr Total Return","1","fund","IMI - Base","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","-4.6 %","%","","","","","IMI - Base $ 5,144.2 6.1 % -2.7 % -2.2 % -4.6 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMI - Base","10-Yr Total Return","1","fund","IMI - Base","Real Assets","","","","","","","","","June 30, 2023","10-Yr","","return","Total Return","6.1 %","%","","","","","IMI - Base $ 5,144.2 6.1 % -2.7 % -2.2 % -4.6 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMI - Base","3-Yr Total Return","1","fund","IMI - Base","Real Assets","","","","","","","","","June 30, 2023","3-Yr","","return","Total Return","-2.2 %","%","","","","","IMI - Base $ 5,144.2 6.1 % -2.7 % -2.2 % -4.6 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMI - Base","5-Yr Total Return","1","fund","IMI - Base","Real Assets","","","","","","","","","June 30, 2023","5-Yr","","return","Total Return","-2.7 %","%","","","","","IMI - Base $ 5,144.2 6.1 % -2.7 % -2.2 % -4.6 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMI - Base","Ending Market Value (MM)","1","fund","IMI - Base","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$5,144.2","","","","","","IMI - Base $ 5,144.2 6.1 % -2.7 % -2.2 % -4.6 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - Base","1-Yr Total Return","1","fund","IMP - Base","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","-8.8 %","%","","","","","IMP - Base $ 7,097.6 8.6 % 7.4 % 7.6 % -8.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - Base","10-Yr Total Return","1","fund","IMP - Base","Real Assets","","","","","","","","","June 30, 2023","10-Yr","","return","Total Return","8.6 %","%","","","","","IMP - Base $ 7,097.6 8.6 % 7.4 % 7.6 % -8.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - Base","3-Yr Total Return","1","fund","IMP - Base","Real Assets","","","","","","","","","June 30, 2023","3-Yr","","return","Total Return","7.6 %","%","","","","","IMP - Base $ 7,097.6 8.6 % 7.4 % 7.6 % -8.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - Base","5-Yr Total Return","1","fund","IMP - Base","Real Assets","","","","","","","","","June 30, 2023","5-Yr","","return","Total Return","7.4 %","%","","","","","IMP - Base $ 7,097.6 8.6 % 7.4 % 7.6 % -8.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - Base","Ending Market Value (MM)","1","fund","IMP - Base","Real Assets","","","","","","","","","June 30, 2023","","(MM)","fair_value","Ending Market Value","$7,097.6","","","","","","IMP - Base $ 7,097.6 8.6 % 7.4 % 7.6 % -8.8 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - DT 2012 and Beyond","1-Yr Total Return","1","fund","IMP - DT 2012 and Beyond","Real Assets","","","","","","","","","June 30, 2023","1-Yr","","return","Total Return","-0.1 %","%","","","","","IMP - DT 2012 and Beyond $ 154.8 - 4.2 % -1.0 % -0.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - DT 2012 and Beyond","3-Yr Total Return","1","fund","IMP - DT 2012 and Beyond","Real Assets","","","","","","","","","June 30, 2023","3-Yr","","return","Total Return","-1.0 %","%","","","","","IMP - DT 2012 and Beyond $ 154.8 - 4.2 % -1.0 % -0.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC063","f27235b5cbd2148f78e6d7d010017b38e2807611735e9229375986a38db2db38","Performance","02-performance","CORE","ADJUDICATED","performance_observation","2","TABLE","Real Assets Ending Market Value & Performance Summary (By Partnership)","Real Assets Ending Market Value & Performance Summary (By Partnership)","IMP - DT 2012 and Beyond","5-Yr Total Return","1","fund","IMP - DT 2012 and Beyond","Real Assets","","","","","","","","","June 30, 2023","5-Yr","","return","Total Return","4.2 %","%","","","","","IMP - DT 2012 and Beyond $ 154.8 - 4.2 % -1.0 % -0.1 %","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
