"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","3YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","6.8","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","5YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","5.4","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","10YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","8.5","%","","","","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","1YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","13.9","%","","","","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","20YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","7.5","%","","","","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","3YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","13.8","%","","","","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Policy Benchmark","5YR","1","benchmark","Policy Benchmark","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.6","%","","","","","Policy Benchmark(3) 13.9 13.8 10.6 8.5 7.5","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","10YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","15.0","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","1YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","14.3","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","20YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","14.9","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","3YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","4.1","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","5YR","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","18.4","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","10YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","9.6","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","1YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","20.0","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","20YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","11.6","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","3YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","12.8","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","5YR","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","10.5","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","10YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","11.4","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","1YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","6.1","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","20YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","9.0","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","3YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","7.4","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","5YR","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","20.8","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Educational Foundation","","1","foundation","Educational Foundation","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","79%","%","","","","","comprises approximately 79% of this total, the Business","actual","","A","VERIFIED_ONE_SIDED","claude-sonnet-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","document_context","2","DOCUMENT","","USC Foundations Annual Endowment Report","DOCUMENT","","1","document","USC Foundations Annual Endowment Report","","","","University of South Carolina Foundations","University of South Carolina","Consolidated Investment Portfolio","","","","June 30, 2025","","","","","","","","","","","USC Foundations Annual Endowment Report","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","Consolidated Investment Portfolio","","1","portfolio","Consolidated Investment Portfolio","","","","","","","","","","June 30, 2025","","million","aum","Portfolio Total","$912","","","","","","significant growth during the year and totaled $912 million as of June 30, 2025. Although the Educational Foundation","actual","","A","RESOLVED","claude-sonnet-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","rate of return on investments","","1","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","one-year","","return","rate of return on investments","12.8%","%","","","","","Our one-year rate of return on investments was 12.8%.","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","return","","1","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","five-year","","return","return","10.7%","%","","","","","The five-year return was 10.7%.","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC389","9feb74eb228530f7459be60b41936bff0ac6688d0c051cfa56b339d238282017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Letter from the President & CEO","Letter from the President & CEO","return","","2","portfolio","University of South Carolina Foundations","","","","","","","","","","June 30, 2025","ten-year","","return","return","8.1%","%","","","","","The ten-year return was 8.1%.","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
