"rule_id","route","file_id","pair_id","field","old_value","new_value","source_page","evidence_page","source_quote","reason"
"SR2826","06-statements-and-economics","SRC407","PAIR_3053281AC384F78D2AF4E6E0","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2827","06-statements-and-economics","SRC407","PAIR_04B8A6A9618DE11E31D7033E","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2828","06-statements-and-economics","SRC407","PAIR_74793BBADFCCA31E8D42E239","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2829","06-statements-and-economics","SRC407","PAIR_CE2BA1957ED84FD1BDFCAD14","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2830","06-statements-and-economics","SRC407","PAIR_2C42D38634DD9354622AF12E","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2831","06-statements-and-economics","SRC407","PAIR_75BE931E855A39CC9AAB2C74","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2832","06-statements-and-economics","SRC407","PAIR_2C51DE6A3E4EAFEB78DD37C7","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2833","06-statements-and-economics","SRC407","PAIR_8A36DFAFA349D1B4ACFDE208","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2834","06-statements-and-economics","SRC407","PAIR_7D1FA651915D604189FEEFBF","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2835","06-statements-and-economics","SRC407","PAIR_0DDB7CDB6E13CB2058480489","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2836","06-statements-and-economics","SRC407","PAIR_4DFB23D3ED05E2FE1DC1F70A","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2837","06-statements-and-economics","SRC407","PAIR_B177482CD2EC0E9DC82B95E7","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2838","06-statements-and-economics","SRC407","PAIR_ADF37B4995DF65677A917037","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2839","06-statements-and-economics","SRC407","PAIR_195C5959D606ABEB80230CAA","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2840","06-statements-and-economics","SRC407","PAIR_203420F43370708534091181","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2841","06-statements-and-economics","SRC407","PAIR_D01126E8108C081EBAF2D730","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2842","06-statements-and-economics","SRC407","PAIR_6F1098CF66876E4F011A0C18","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2843","06-statements-and-economics","SRC407","PAIR_267542F6371A6E8019A422A9","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2844","06-statements-and-economics","SRC407","PAIR_4AE3E3F68403E40D74B21734","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2845","06-statements-and-economics","SRC407","PAIR_AA8A1EEB39601B2461A12659","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2846","06-statements-and-economics","SRC407","PAIR_B60D41544CCF18B284C0DA80","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2847","06-statements-and-economics","SRC407","PAIR_923E7337DA434CF6595BDE87","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2848","06-statements-and-economics","SRC407","PAIR_9BFFC3DDD668F0040CF2F0BF","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2849","06-statements-and-economics","SRC407","PAIR_FD1ACE455FCC1727189F39C0","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2850","06-statements-and-economics","SRC407","PAIR_9402BD16B1585FD00369E029","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2851","06-statements-and-economics","SRC407","PAIR_9A853FA8F42A3B3CC205684D","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2852","06-statements-and-economics","SRC407","PAIR_C44970A9E78A47F60D7923C6","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2853","06-statements-and-economics","SRC407","PAIR_8563313C354AC78A7EB74C31","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2854","06-statements-and-economics","SRC407","PAIR_1124A37B7401A2EF1F29503A","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2855","06-statements-and-economics","SRC407","PAIR_04CFB1E37BC9FF0A1C30F5A1","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2856","06-statements-and-economics","SRC407","PAIR_F45C0A30A6E2922DFD1A0B62","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2857","06-statements-and-economics","SRC407","PAIR_120C784262EB52A46C7BB902","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2858","06-statements-and-economics","SRC407","PAIR_CA12C049EED1C3A912C607AC","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2859","06-statements-and-economics","SRC407","PAIR_C277FB4426DDE6B6F3D0CA47","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2860","06-statements-and-economics","SRC407","PAIR_FD9BC9CB4C86FD5A740BC984","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2861","06-statements-and-economics","SRC407","PAIR_BD84B1E0F58E5F44CE420EF8","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2862","06-statements-and-economics","SRC407","PAIR_FBAF014D0EDDF0FB99ACA98F","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2863","06-statements-and-economics","SRC407","PAIR_2E46F96D16C91E6DE7E71F38","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2864","06-statements-and-economics","SRC407","PAIR_CAA79FC09297650A5C02E9FD","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2865","06-statements-and-economics","SRC407","PAIR_E637DAA7409EB07CCD9CCF1E","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2866","06-statements-and-economics","SRC407","PAIR_05E1A403D1A8476FA54FDFF4","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2867","06-statements-and-economics","SRC407","PAIR_1E7498FA4E6FF73C94E389FA","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2868","06-statements-and-economics","SRC407","PAIR_9F8FB1CA5B2F60053CCB40F2","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2869","06-statements-and-economics","SRC407","PAIR_0B33D8A0F2F916C3F16DCB7A","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2870","06-statements-and-economics","SRC407","PAIR_E438AD4FDEA6234F3DCC4113","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2871","06-statements-and-economics","SRC407","PAIR_ECB0CAEF2F93143BE65A7ED0","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2872","06-statements-and-economics","SRC407","PAIR_DEF091E7C57E275EE9A817A8","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2873","06-statements-and-economics","SRC407","PAIR_1E239D51AACCAF05ACD47C30","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2874","06-statements-and-economics","SRC407","PAIR_E488ADBD270C4229DF8C43D9","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2875","06-statements-and-economics","SRC407","PAIR_C439E9A10E86EFA40A3D7AF7","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2876","06-statements-and-economics","SRC407","PAIR_6907DC39D31E7A1EF4BF7FD4","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2877","06-statements-and-economics","SRC407","PAIR_25C776F509195639456780FB","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2878","06-statements-and-economics","SRC407","PAIR_2A32BC082943FC0608A8371D","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2879","06-statements-and-economics","SRC407","PAIR_E83F778A2D79BF16F3EF91D4","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2880","06-statements-and-economics","SRC407","PAIR_73B76441C268B431B639D49D","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2881","06-statements-and-economics","SRC407","PAIR_332808EA3E2F20E44914495A","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2882","06-statements-and-economics","SRC407","PAIR_0AD4E03DC28D8DA68E5674B7","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2883","06-statements-and-economics","SRC407","PAIR_FF8603B680A34A6B057AA188","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2884","06-statements-and-economics","SRC407","PAIR_9D0AD33F80CDAFE0C4DA5BC7","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2885","06-statements-and-economics","SRC407","PAIR_3F8AB0434FAC675F85A6D496","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2886","06-statements-and-economics","SRC407","PAIR_6DE6A57590545BE1D3EEF922","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2887","06-statements-and-economics","SRC407","PAIR_0C2CB3074551526F05237F16","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2888","06-statements-and-economics","SRC407","PAIR_34094F1320F5937A0EFF044B","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2889","06-statements-and-economics","SRC407","PAIR_370327B6D5F4839720188E7B","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2890","06-statements-and-economics","SRC407","PAIR_2ED70534A42F8B698B096CF4","basis_raw","","Fair Value","6","6","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2891","06-statements-and-economics","SRC407","PAIR_13B66BC5D08A97045D22D82B","basis_raw","","Total Investments","7","7","Total Investments","Printed heading or definition supporting the source-reviewed qualifier."
"SR2892","06-statements-and-economics","SRC407","PAIR_EED81C7D605D560640042F69","basis_raw","","Total Investments","7","7","Total Investments","Printed heading or definition supporting the source-reviewed qualifier."
"SR2893","06-statements-and-economics","SRC407","PAIR_52EDDED381936226857FBC49","basis_raw","","Total Investments","7","7","Total Investments","Printed heading or definition supporting the source-reviewed qualifier."
