change_id,stage_id,target_table,target_record_id,fund_id,field,old_value,new_value,change_type,source_observation_id,source_document_id,source_page,source_table,source_quote,source_printed_value,rule_id,matrix_status,notes
AC_bddd9a5fd46e3cfd6be1,fund-constant-attributes,fund_periods,FP_72166b94335f6040,FUND_1041,strategy,,Value Add,INHERITED,239c90554765c784165d,SRC457,9,Investment Detail,"Prudential Senior Housing Partners IV, L.P. 44,178,595 2,579,562 1,379,067 2.45% (12.08%) (0.23%) 5.89% 8.78% 8.81% 13.30% 10/3/2011 1.69 0.03 1.66 1.13",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_0e4a6258665f6185d19b,fund-constant-attributes,fund_periods,FP_72717c23af2a49ad,FUND_0058,strategy,,Venture Capital,INHERITED,0f511ebd61b0d201b552,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Seven Peaks Ventures Fund II, L.P. 2017 Venture Capital $3,000,000 $2,700,000 $300,000 $428,886 $2,487,116 1.08 4.50",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_313c7ea808c48eda283a,fund-constant-attributes,fund_periods,FP_72717c23af2a49ad,FUND_0058,vintage_year,,2017,INHERITED,0f511ebd61b0d201b552,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Seven Peaks Ventures Fund II, L.P. 2017 Venture Capital $3,000,000 $2,700,000 $300,000 $428,886 $2,487,116 1.08 4.50",2017,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c4ef0fc297560b6711c3,fund-constant-attributes,fund_periods,FP_731b56a55ec1116e,FUND_0914,vintage_year,,2017,INHERITED,1b3e425c38b599a45ed8,SRC060,2,Alternatives Portfolio,2017 Starwood Energy Infrastructure Fund III $150.0 $103.9 $42.6 $102.6 1.40x 56.6% 15.3%,2017,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_6c176be829f2d8b5c25c,fund-constant-attributes,fund_periods,FP_73d03790be423220,FUND_0870,vintage_year,,2006,INHERITED,31b1c5e8733526486200,SRC058,1,Real Estate Portfolio,2006Rockwood Capital RE Partners VII $100.0 $99.1 $65.0 $0.0 0.66x -4.68%,2006,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_866f2bdc04cf76147a2c,fund-constant-attributes,fund_periods,FP_7429472ddba7f413,FUND_0997,vintage_year,,2015,INHERITED,2746ba3659c5134a80d2,SRC060,2,Alternatives Portfolio,2015 Warwick Partners III $150.0 $145.9 $13.5 $211.6 1.54x 0.0% 8.6%,2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_b3bf547c2c6f0d6e9354,fund-constant-attributes,fund_periods,FP_75285947f40ea5de,FUND_0624,vintage_year,,2005,INHERITED,0a59ad40503a23c82c93,SRC058,1,Real Estate Portfolio,2005Heritage Fields Capital $132.7 $101.9 $215.3 $106.7 3.16x 7.39%,2005,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_8e66ff7cdf8413935e70,fund-constant-attributes,fund_periods,FP_7589d383606f73b5,FUND_0837,vintage_year,,2022,INHERITED,0059be7a3a08e1996aa8,SRC060,2,Alternatives Portfolio,2022 Quantum Energy Partners VIII $200.0 $9.9 $0.0 $9.0 0.91x n.m. n.m.,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_52a35ba97456b6b392f8,fund-constant-attributes,fund_periods,FP_75b9ee21a85c2b64,FUND_0598,vintage_year,,2021,INHERITED,417a95dc5d8510b81169,SRC058,3,Separate Accounts,2021Harrison Street Life Science Core $15.1 $42.8 1.31x 15.21%,2021,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_7a1eca26506d2e5ce382,fund-constant-attributes,fund_periods,FP_75d523858f40ee31,FUND_0848,strategy,,Value Add,INHERITED,2178165df88df926a563,SRC457,9,Investment Detail,"Realterm Logistics Fund, L.P. 25,000,000 0 34,785 7.37% 45.84% (11.28%) (1.78%) N/A 3.47% 24.76% 3/10/2014 1.73 0.00 1.73 0.98",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_8f5571b2be5645d75c2f,fund-constant-attributes,fund_periods,FP_76079955852127f5,FUND_0056,strategy,,Buyout,INHERITED,03d769daef1c92f70f1c,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Riverlake Equity Partners I, L.P. 2004 Buyout $2,000,000 $1,968,281 $0 $1,962,279 $0 1.00 -0.08",Buyout,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_2ff1a90c18533371f80f,fund-constant-attributes,fund_periods,FP_76079955852127f5,FUND_0056,vintage_year,,2004,INHERITED,03d769daef1c92f70f1c,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Riverlake Equity Partners I, L.P. 2004 Buyout $2,000,000 $1,968,281 $0 $1,962,279 $0 1.00 -0.08",2004,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_0a393cc95f3c3d33ffb5,fund-constant-attributes,fund_periods,FP_763aff0c3cd9df2f,FUND_0431,vintage_year,,2016,INHERITED,2d2fc4f546a12b358bd9,SRC058,3,Separate Accounts,2016Clarion (Non Mandate) $102.5 $20.5 1.22x 4.66%,2016,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_952efd4ca10b232d250e,fund-constant-attributes,fund_periods,FP_76559329a4acf5d2,FUND_0607,strategy,,Energy,INHERITED,006b916ee98d23bbb379,SRC457,10,Investment Detail,"Harvest MLP 50,000,000 - 36,967,937 22.51% (25.18%) (10.08%) N/A N/A (8.14%) (7.25%) 7/7/2016 0.72 0.72 0.00 1.03",Energy,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_75986da7dd4fe76eeacf,fund-constant-attributes,fund_periods,FP_767d85f09bcb92da,FUND_1046,strategy,,Value Add,INHERITED,0394eaef7b0d6e3882f9,SRC457,9,Investment Detail,"Realterm Logistics Fund II, L.P. 25,000,000 520,834 29,039,249 (1.04%) 8.43% 3.04% N/A N/A (2.35%) 13.19% 5/19/2017 1.23 1.13 0.09 1.02",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_b72f731a681082c2f1e3,fund-constant-attributes,fund_periods,FP_77392569b425592c,FUND_0891,vintage_year,,2005,INHERITED,2af1adcff80e196e2d06,SRC058,1,Real Estate Portfolio,2005SDL Hospitality Co-Invest Fund $22.0 $27.5 $45.9 $0.2 1.68x 8.99%,2005,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_b325199d5b4d3e8ed99b,fund-constant-attributes,fund_periods,FP_773cc50ab1446081,FUND_0711,vintage_year,,1998,INHERITED,70038313b537ca709521,SRC058,1,Real Estate Portfolio,1998Lone Star Fund II $125.0 $125.0 $167.4 $0.0 1.34x 16.37%,1998,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_926b82812942e85f58a4,fund-constant-attributes,fund_periods,FP_77cbd762dffa51fb,FUND_0998,vintage_year,,2019,INHERITED,2a8c77e53f7b9c4a08a6,SRC060,2,Alternatives Portfolio,2019 Warwick Partners IV $200.0 $128.4 $0.0 $182.8 1.42x 0.0% 30.0%,2019,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_be525c9b7ad299a63318,fund-constant-attributes,fund_periods,FP_79b50fb1cd2acba0,FUND_0868,strategy,,Value Add,INHERITED,071d63bb58707d029271,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund IV, L.P. 45,454,545 3,358,834 5,952,428 7.29% (18.89%) (6.64%) (2.55%) 5.04% N/A 12.21% 6/30/2012 1.26 0.12 1.14 1.06",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_f8a21ce7982619742634,fund-constant-attributes,fund_periods,FP_79b50fb1cd2acba0,FUND_0868,vintage_year,,2012,INHERITED,2481034713d68ee70d56,SRC058,2,Real Estate Portfolio,"2012Rockpoint Real Estate Fund IV, L.P. $100.0 $105.6 $136.2 $1.7 1.31x 13.00%",2012,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_40aa699ad4f9858acae0,fund-constant-attributes,fund_periods,FP_7a0d26ae37389e71,FUND_0800,vintage_year,,2012,INHERITED,11d5938813bf9f311c98,SRC060,1,Alternatives Portfolio,2012 Orion Mine Finance (Master) Fund I $75.0 $78.8 $54.3 $19.4 0.94x -4.1% -1.4%,2012,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c5aacb5e678279c38362,fund-constant-attributes,fund_periods,FP_7b7e9ef825ac3321,FUND_0173,vintage_year,,2007,INHERITED,1a30b124253e7070e8fc,SRC058,1,Real Estate Portfolio,"2007Blackstone Real Estate Partners VI, LP $200.0 $218.9 $440.6 $0.1 2.01x 13.10%",2007,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_2ef921432f46c07c96df,fund-constant-attributes,fund_periods,FP_7b9d851722c93822,FUND_0937,vintage_year,,2014,INHERITED,0f13351dc105512e7445,SRC058,2,Real Estate Portfolio,"2014Talmage Total Return Partners, LLC $100.0 $113.7 $131.2 $0.0 1.15x 18.25%",2014,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_caf90fef4a56681a24a8,fund-constant-attributes,fund_periods,FP_7bb9f55149b5a4b7,FUND_0726,strategy,,Opportunistic,INHERITED,0288bfc806cbf7a038f3,SRC457,9,Investment Detail,"Lone Star Real Estate Fund II (U.S.), L.P. 25,000,000 2,847,542 675,429 5.29% (7.79%) 0.40% 3.77% 12.71% 16.71% 24.75% 5/15/2011 1.48 0.03 1.45 1.00",Opportunistic,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_19f81663c6bc2929d26e,fund-constant-attributes,fund_periods,FP_7bb9f55149b5a4b7,FUND_0726,vintage_year,,2010,INHERITED,0906d285c292a234b3d9,SRC058,1,Real Estate Portfolio,2010Lone Star Real Estate Fund II $200.0 $199.4 $299.1 $0.3 1.5x 26.11%,2010,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_f6ac8067db524a1c2ec4,fund-constant-attributes,fund_periods,FP_7c7120198661b0b9,FUND_0782,vintage_year,,2022,INHERITED,02187c55dd1dbf559a45,SRC058,2,Real Estate Portfolio,2022Nuveen U.S. Cities Industrial Fund $200.0 $208.4 $8.4 $184.3 0.92x -3.79%,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_3ffc310c737a4744bf6a,fund-constant-attributes,fund_periods,FP_7d28c7670679ea19,FUND_0004,strategy,,Growth Equity,INHERITED,0ac3a671d1bc1facc753,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Adventure Fund I, L.P. 2007 Growth Equity $3,000,000 $2,558,543 $0 $4,987,944 $0 1.95 11.97",Growth Equity,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_0c7c59074a88035fbda2,fund-constant-attributes,fund_periods,FP_7d28c7670679ea19,FUND_0004,vintage_year,,2007,INHERITED,0ac3a671d1bc1facc753,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Adventure Fund I, L.P. 2007 Growth Equity $3,000,000 $2,558,543 $0 $4,987,944 $0 1.95 11.97",2007,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_0c6ca931a6865f5c44b7,fund-constant-attributes,fund_periods,FP_7d94f05af4d2a3d1,FUND_1031,strategy,,Timber,INHERITED,02ea4b0dcb5c0d4a921a,SRC457,10,Investment Detail,"Conservation Forestry Capital Fund IV, L.P. 20,000,000 - 20,453,418 2.51% 2.76% 1.45% N/A N/A 1.35% 1.37% 9/30/2016 1.05 1.02 0.03 1.00",Timber,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_29af20af5d0a9486f9ee,fund-constant-attributes,fund_periods,FP_7ec3703ce9c675af,FUND_0497,vintage_year,,2006,INHERITED,09886d7e163272afea3a,SRC058,3,REITS,2006European Investors Global REIT $88.2 $0.0 0.91%,2006,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_7d9c1c7efef3556efeed,fund-constant-attributes,fund_periods,FP_7edbe31cad2c2ab9,FUND_0037,strategy,,Venture Capital,INHERITED,068210993d3ca776fee4,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2011, LLC 2011 Venture Capital $1,500,000 $1,500,000 $0 $2,359,274 $1,920,321 2.85 28.69",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_9615a52c6e91eca25216,fund-constant-attributes,fund_periods,FP_7edbe31cad2c2ab9,FUND_0037,vintage_year,,2011,INHERITED,068210993d3ca776fee4,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2011, LLC 2011 Venture Capital $1,500,000 $1,500,000 $0 $2,359,274 $1,920,321 2.85 28.69",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_e181b4ec06f02ec87f3f,fund-constant-attributes,fund_periods,FP_7f4dd9348c355c9f,FUND_1023,vintage_year,,2015,INHERITED,210a76aadb3f164acb94,SRC058,2,Real Estate Portfolio,"2015WRPV XI CK Expansion, L.L.C $17.4 $14.3 $2.1 $12.4 1.01x 0.19%",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_78aa42d09b76e4999f03,fund-constant-attributes,fund_periods,FP_7f8d1ab06b944116,FUND_0682,strategy,,Opportunistic,INHERITED,0e82e7847fe028b2d12c,SRC457,9,Investment Detail,"Kildare European Partners II, L.P. 40,000,000 12,510,603 19,292,242 5.03% 10.27% 21.51% N/A N/A 11.39% 8.08% 10/8/2018 1.09 0.68 0.41 0.71",Opportunistic,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_91823759dd6703c588ad,fund-constant-attributes,fund_periods,FP_7ffd48f71f56c5fb,FUND_0046,strategy,,Venture Capital,INHERITED,05236e229c34ef9f439d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners II, L.P. 2016 Venture Capital $5,000,000 $4,333,940 $666,060 $0 $9,101,859 2.10 24.69",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_3e5f3c7a0a4ca5f3c94b,fund-constant-attributes,fund_periods,FP_7ffd48f71f56c5fb,FUND_0046,vintage_year,,2016,INHERITED,05236e229c34ef9f439d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners II, L.P. 2016 Venture Capital $5,000,000 $4,333,940 $666,060 $0 $9,101,859 2.10 24.69",2016,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_7c6bb820fe71197af8f4,fund-constant-attributes,fund_periods,FP_808c421098466dd8,FUND_0048,strategy,,Venture Capital,INHERITED,22c6d5dbeb8a314edc4f,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners, L.P. 2011 Venture Capital $5,000,000 $5,000,000 $0 $2,276,490 $4,114,064 1.28 4.16",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_37b524f8beef4a8737af,fund-constant-attributes,fund_periods,FP_808c421098466dd8,FUND_0048,vintage_year,,2011,INHERITED,22c6d5dbeb8a314edc4f,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Phoenix Venture Partners, L.P. 2011 Venture Capital $5,000,000 $5,000,000 $0 $2,276,490 $4,114,064 1.28 4.16",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c9aebd6a6a27d5be0815,fund-constant-attributes,fund_periods,FP_80914de6071e4868,FUND_0749,vintage_year,,2018,INHERITED,12ca68d09c82cefb2703,SRC058,2,Real Estate Portfolio,2018Morgan Stanley Prime Property Fund $250.0 $255.3 $101.9 $239.1 1.34x 5.00%,2018,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d93f437ba1a7529dcb26,fund-constant-attributes,fund_periods,FP_80ef60aa7a9c7145,FUND_0673,vintage_year,,1999,INHERITED,568e18adc759944dd484,SRC058,1,Real Estate Portfolio,1999JER Real Estate Partners II $100.0 $108.3 $157.9 $0.0 1.46x 11.05%,1999,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_4ce9058378dd41baf686,fund-constant-attributes,fund_periods,FP_82c163a1eb161452,FUND_1049,strategy,,Value Add,INHERITED,303f3a3f6268de55a4b0,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_e799176826316ba58ed7,fund-constant-attributes,fund_periods,FP_83579a294ed44897,FUND_0501,strategy,,Energy,INHERITED,031791726633455bec11,SRC457,10,Investment Detail,"Five Point Energy Fund I, L.P. 50,000,000 2,753,557 71,937,812 10.55% (21.04%) 16.97% 15.70% N/A 12.67% 18.70% 6/12/2014 1.78 1.34 0.44 1.07",Energy,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_b10ed28938e2a7e51d23,fund-constant-attributes,fund_periods,FP_83d9c80b8c9f5785,FUND_0936,vintage_year,,2008,INHERITED,5b073f178a6d7d3ff652,SRC058,3,Separate Accounts,2008Talmage Separate Account $227.7 $0.0 -5.17x 8.72%,2008,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_92e72c0fd17c7862dc56,fund-constant-attributes,fund_periods,FP_83e122e5b5b219d5,FUND_0286,vintage_year,,2011,INHERITED,2143f445513b7d2a8c59,SRC058,1,Real Estate Portfolio,2011Alpha Asia Macro Trends Fund II $200.0 $195.6 $292.1 $0.0 1.49x 10.91%,2011,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_5791ecf6151aef6a3a59,fund-constant-attributes,fund_periods,FP_84029f452f2496fc,FUND_0591,strategy,,Agriculture,INHERITED,2525305566c97f695cef,SRC457,10,Investment Detail,"Hancock GLC Farms, LLC 26,119,447 360,229 38,365,346 9.85% 6.56% 10.09% 6.40% 7.76% 7.72% 7.72% 8/17/2012 1.68 1.49 0.20 0.99",Agriculture,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_8268e5acfcc6a45e8392,fund-constant-attributes,fund_periods,FP_840a79fe298c15ae,FUND_0913,vintage_year,,2006,INHERITED,55107f97332d06c1e75b,SRC058,1,Real Estate Portfolio,2006Starwood Capital Hospitality Fund I-2 $50.0 $50.0 $46.5 $4.4 1.02x 0.23%,2006,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_1c37093057e0129f5d69,fund-constant-attributes,fund_periods,FP_84189b11a6e0f382,FUND_0634,vintage_year,,2016,INHERITED,081fabd47913565c2205,SRC060,1,Alternatives Portfolio,2016 Homestead Capital USA Farmland Fund II $100.0 $107.9 $18.5 $105.9 1.15x 1.5% 4.4%,2016,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_27c05fd3445c23dc0c0f,fund-constant-attributes,fund_periods,FP_852c612a015316f0,FUND_0549,vintage_year,,2003,INHERITED,2bf53781c028d6093a17,SRC058,1,Real Estate Portfolio,2003Greenfield Partners III $50.0 $50.5 $62.6 $0.6 1.25x 5.16%,2003,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_f55537226ddde91132ff,fund-constant-attributes,fund_periods,FP_85fcf5727d1aa90d,FUND_1045,strategy,,Value Add,INHERITED,223cb5939f32a63f71e5,SRC457,9,Investment Detail,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_5a9357601273ae4ca337,fund-constant-attributes,fund_periods,FP_87fe2f94f8863627,FUND_0354,vintage_year,,2020,INHERITED,226d3998b7e9842a40a0,SRC060,1,Alternatives Portfolio,2020 Blackstone Energy Partners III $200.0 $106.4 $17.1 $131.2 1.39x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_4eacce57502d4e68cbe6,fund-constant-attributes,fund_periods,FP_88699a37f2c6d4fc,FUND_0895,vintage_year,,2007,INHERITED,2bf8e6b79f71233b3102,SRC060,2,Alternatives Portfolio,2007 Sheridan Production Partners I-B $10.5 $150.6 $63.3 $0.0 0.42x -10.7%,2007,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_6f383f0171e54d23dbd0,fund-constant-attributes,fund_periods,FP_88be0e70149dab89,FUND_0432,vintage_year,,2006,INHERITED,275d185601a7a592df34,SRC058,3,Separate Accounts,"2006Clarion Columbia Office Properties $1,563.1 $665.0 1.11x 4.20%",2006,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d7f3d745d3a0de55ca42,fund-constant-attributes,fund_periods,FP_8916027f5b373233,FUND_0681,strategy,,Opportunistic,INHERITED,0da1002a21d793badaf7,SRC457,9,Investment Detail,"Kildare European Partners I, L.P. 50,000,000 7,621,860 4,097,462 9.63% (27.21%) (2.12%) 4.01% N/A 6.17% 11.83% 5/6/2014 1.18 0.07 1.11 1.16",Opportunistic,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_05c29c6a0bc2a32ccb1f,fund-constant-attributes,fund_periods,FP_892765f58ec3cb7d,FUND_0783,vintage_year,,2020,INHERITED,0c8a9243ae33b9c1ce57,SRC058,2,Real Estate Portfolio,2020Nuveen U.S. Cities Multifamily Fund $100.0 $112.6 $12.6 $124.3 1.22x 6.19%,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_5d6af754cec4e7ec4bf3,fund-constant-attributes,fund_periods,FP_8948830260c7ec8e,FUND_0866,vintage_year,,2005,INHERITED,58ae7b3f6e39db2b161f,SRC058,1,Real Estate Portfolio,"2005Rockpoint Real Estate Fund II, L.P. $100.0 $114.2 $99.0 $0.0 0.87x -2.71%",2005,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
