manager_observation_id,manager_id,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
MOBS_MANAGER_SYNTH_00168_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00168,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00169_MGR_AUM,MANAGER_SYNTH_00169,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2188.81,2188.81,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00169_MGR_FUND_COUNT,MANAGER_SYNTH_00169,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00169_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00169,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00170_MGR_AUM,MANAGER_SYNTH_00170,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2147.46,2147.46,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00170_MGR_FUND_COUNT,MANAGER_SYNTH_00170,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00170_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00170,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00171_MGR_AUM,MANAGER_SYNTH_00171,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2264.55,2264.55,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00171_MGR_FUND_COUNT,MANAGER_SYNTH_00171,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00171_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00171,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00172_MGR_AUM,MANAGER_SYNTH_00172,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2847.60,2847.60,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00172_MGR_FUND_COUNT,MANAGER_SYNTH_00172,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00172_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00172,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00173_MGR_AUM,MANAGER_SYNTH_00173,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1271.78,1271.78,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00173_MGR_FUND_COUNT,MANAGER_SYNTH_00173,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00173_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00173,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00174_MGR_AUM,MANAGER_SYNTH_00174,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1742.66,1742.66,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00174_MGR_FUND_COUNT,MANAGER_SYNTH_00174,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00174_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00174,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00175_MGR_AUM,MANAGER_SYNTH_00175,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2846.26,2846.26,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00175_MGR_FUND_COUNT,MANAGER_SYNTH_00175,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00175_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00175,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00176_MGR_AUM,MANAGER_SYNTH_00176,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3767.94,3767.94,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00176_MGR_FUND_COUNT,MANAGER_SYNTH_00176,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00176_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00176,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00177_MGR_AUM,MANAGER_SYNTH_00177,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2300.86,2300.86,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00177_MGR_FUND_COUNT,MANAGER_SYNTH_00177,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00177_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00177,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00178_MGR_AUM,MANAGER_SYNTH_00178,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2207.20,2207.20,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00178_MGR_FUND_COUNT,MANAGER_SYNTH_00178,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00178_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00178,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00179_MGR_AUM,MANAGER_SYNTH_00179,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2360.73,2360.73,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00179_MGR_FUND_COUNT,MANAGER_SYNTH_00179,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00179_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00179,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00180_MGR_AUM,MANAGER_SYNTH_00180,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2744.83,2744.83,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00180_MGR_FUND_COUNT,MANAGER_SYNTH_00180,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00180_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00180,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00181_MGR_AUM,MANAGER_SYNTH_00181,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1849.39,1849.39,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00181_MGR_FUND_COUNT,MANAGER_SYNTH_00181,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00181_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00181,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00182_MGR_AUM,MANAGER_SYNTH_00182,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2891.15,2891.15,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00182_MGR_FUND_COUNT,MANAGER_SYNTH_00182,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00182_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00182,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00183_MGR_AUM,MANAGER_SYNTH_00183,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2475.54,2475.54,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00183_MGR_FUND_COUNT,MANAGER_SYNTH_00183,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00183_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00183,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00184_MGR_AUM,MANAGER_SYNTH_00184,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2424.97,2424.97,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00184_MGR_FUND_COUNT,MANAGER_SYNTH_00184,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00184_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00184,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00185_MGR_AUM,MANAGER_SYNTH_00185,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1446.34,1446.34,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00185_MGR_FUND_COUNT,MANAGER_SYNTH_00185,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00185_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00185,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00186_MGR_AUM,MANAGER_SYNTH_00186,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1426.96,1426.96,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00186_MGR_FUND_COUNT,MANAGER_SYNTH_00186,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00186_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00186,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00187_MGR_AUM,MANAGER_SYNTH_00187,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2115.01,2115.01,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00187_MGR_FUND_COUNT,MANAGER_SYNTH_00187,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00187_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00187,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00188_MGR_AUM,MANAGER_SYNTH_00188,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3975.37,3975.37,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00188_MGR_FUND_COUNT,MANAGER_SYNTH_00188,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00188_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00188,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00189_MGR_AUM,MANAGER_SYNTH_00189,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,4093.13,4093.13,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00189_MGR_FUND_COUNT,MANAGER_SYNTH_00189,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00189_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00189,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00190_MGR_AUM,MANAGER_SYNTH_00190,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1654.07,1654.07,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00190_MGR_FUND_COUNT,MANAGER_SYNTH_00190,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00190_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00190,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00191_MGR_AUM,MANAGER_SYNTH_00191,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2752.18,2752.18,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00191_MGR_FUND_COUNT,MANAGER_SYNTH_00191,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00191_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00191,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00192_MGR_AUM,MANAGER_SYNTH_00192,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2126.09,2126.09,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00192_MGR_FUND_COUNT,MANAGER_SYNTH_00192,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
