wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_structure_type,source_section,source_table,definition_keys,definition_text,applies_to,evidence_quote,observation_ids,observation_count
3564e2b19250afa138fb,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,ANTARES_CORE_BUSINESS_LOANS,"means, collectively, (i) Private Credit loans made by the Antares Division and the Platform Balance Sheet consisting of senior secured loans (including, without limitation, first lien loans, second lien loans and unitranche loans) to private equity sponsored companies, (ii) on and after December 31, 2014, MMGP Loans (iii) on and after the Divestiture Date, commercial loans made through GE Capital businesses, other than Antares Division, whose assets were combined with the Antares Division as part of the GE Capital divestiture, and (iv) on and after November 30, 2017 through March 31, 2019, ABCS Loans.",,"“AntaresCoreBusiness Loans”means,collectively,(i)PrivateCreditloansmadeby",b99cf1d08c022b785015,1
86de8a3ff32ec12b7129,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,DEFAULTED_LOAN,"means Antares Core Business Loans or Private Credit Composite Loans with respect to which a Default Event occurred on or after January 1, 2007.",,“Defaulted Loan” means Antares Core Business Loans or Private Credit Composite,5a8f7668875311c251fe,1
96e74b83a7305067abaa,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,DEFAULTED_LOAN_BALANCE,"means for any Defaulted Loan on any applicable date of determination, the funded, outstanding principal balance of such loan. The Defaulted Loan Balance includes over-advances outstanding with respect to revolving loans and excludes undrawn letters of credit.",,“Defaulted Loan Balance” means for any Defaulted Loan on any applicable date of,18347040c23dcddcdbf0,1
e1c77f1ef3f79299b2ec,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,DEFAULT_EVENT,"means (i) a payment default on principal or interest occurred and was continuing for no less than 90 days, (ii) a bankruptcy event occurred or (iii) such loan was written down or forgiven, in whole or in part, or its lien position subordinated in connection with a distressed restructuring or exchange or otherwise, or (iv) failure to recover the full principal balance of the loan after collection efforts have been substantially exhausted (e.g. sale of the business, liquidation, or final partial repayment below par).",,“DefaultEvent”means(i)apaymentdefaultonprincipalorinterestoccurredandwas,bf8c518433eab0f62fc9,1
0e00810afc7a219c4434,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Antares Default Rate,DEFAULT_RATE,"is the quotient of (i) cumulative Defaulted Loan Balance divided by (ii) cumulative Invested Capital, annualized by dividing such result by the number of years since 2007, as of the reporting period.",,“DefaultRate”isthequotientof(i)cumulativeDefaultedLoanBalancedividedby(ii),85b226b2ee5e0b18fb13,1
d7dccba2cb747a01709f,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,INVESTED_CAPITAL,"is calculated as the sum of (i) the ending aggregate loan balance of the Antares Core Business Loans as of December 31, 2016 of $13.1B, plus (ii) from and after January 1, 2017, cumulative funded new money at the time of close for originations of Antares Core Business Loans (excluding maturity extensions and refinances) marked as held for investment by the Platform Balance Sheet, plus, for Private Credit Composite Loans, (iii) from and after January 1, 2017, cumulative funded amount at the time of purchase for ACA advised portfolios, and (iv) purchases of investments per the consolidated statements of cash flows for ACCA advised portfolios (i.e., BDCs).",,“InvestedCapital”iscalculatedasthesumof(i)the endingaggregateloanbalanceof,c65637c54c3d2ef15c33,1
c8cb6c4cd4192ff68dee,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,LIQUID_CREDIT,to the broadly syndicated loans and high yield bonds held within vehicles managed by Antares Liquid Credit Strategies LLC (“ALCS”) or Antares Capital Credit Advisers LLC (“ACCA”).,,“Liquid Credit” to the broadly syndicated loans and high yield bonds held within,10a6a3c8d19a2366f8a4,1
9c34854c7caa48d5b961,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Antares Loss Rate,LOSS_PERFORMANCE_NOTE,"Note: Loss performance pertains only to Antares Core Business Loans and Private Credit Composite Loans; Gains or losses associated with investments other than such loan positions, including without limitation, equity investment in borrowers (or their affiliates) other than equity positions received as part of a debt-to-equity conversion, and unrealized loans, are excluded.",Antares Loss Rate,Note: Loss performance pertains only to Antares Core Business Loans and Private,26075101d2e127730dd0,1
ae77ed0abc07c5815fb1,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Antares Loss Rate,LOSS_RATE,"is the quotient of (i) cumulative Realized Losses divided by (ii) cumulative Invested Capital, annualized by dividing such result by the number of years since 2007, as of the reporting period.",,“LossRate”isthequotientof(i)cumulativeRealizedLossesdividedby(ii)cumulative,c7f9d688b98c475cb399,1
c25f2e0d7e9917de5895,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,NET_CREDIT_COSTS,"means the aggregate amount of accounting reserves recorded through the Realization Date, net of reversals of accounting reserves related to cash receipts up to the amount of the aggregate reserve (upon receipt of cash proceeds). Net Credit Costs are adjusted to (i) exclude impacts of purchase accounting resulting from the August 2015 purchase of the Antares Division and other assets from GE Capital, (ii) include gains and losses on equity positions received as part of a distressed restructuring or exchange of a Defaulted Loan, and (iii) include estimated Net Credit Costs for a single unitranche loan that became a Defaulted Loan in 2016.",,“Net Credit Costs” means the aggregate amount of accounting reserves recorded,c90119e60702a33108c4,1
dd17a43f07cbb9927f8c,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,PRIVATE_CREDIT,"refers to the business of arranging, structuring and/or investing in senior secured loans of private equity sponsored middle-market companies (known as “Private Credit”). Private Credit excludes Liquid Credit but can include broadly syndicated loans either originated or purchased by the Antares Lending Platform.",,"“Private Credit” refers to the business of arranging, structuring and/or investing in",77b70e2c7d72b3e2fd5e,1
99699cd826d3997ee72a,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,PRIVATE_CREDIT_COMPOSITE_PORTFOLIO,"refers to the portfolio comprised of Private Credit loans (“Private Credit Composite Loans”) which are held by discretionary portfolios advised by ACA and ACCA that employ substantially similar investment policies, objectives, and strategies in that they invest in term loans and unfunded obligations such as delayed draw term loans and revolvers. The Private Credit Composite Portfolio does not include loans held in non-discretionary advised portfolios or portfolios of advised clients whose investment strategy is to invest solely in unfunded obligations. If such loans were included, the Loss Rate and Default Rate shown would differ. The Private Credit Composite Portfolio pertains to Antares’ Private Credit strategy.",,“PrivateCreditCompositePortfolio”referstotheportfoliocomprisedofPrivateCredit,19f48d79bc341d07f3eb,1
4c04f3bf51790a977809,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,REALIZATION_DATE,"refers to the date(s) on which a Defaulted Loan became Realized, in whole or in part. Note that prior to 2024, such date coincides with the year in which collection efforts were deemed to have been substantially exhausted.",,"wholeorinpart.Notethatpriorto2024,suchdatecoincideswiththeyearinwhich",787ba535b9a0e73493d2,1
e4a170bf85095500484b,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,REALIZED,"refers to a Defaulted Loan that as of the reporting date, has been (i) restructured resulting in a write-down or forgiveness of legal principal, or (ii) repaid, refinanced, or in the event where principal was not fully recovered, where collection efforts have been substantially exhausted (e.g. sale of the business, liquidation, or final partial repayment below par).",,"“Realized” refers to a Defaulted Loan that as of the reporting date, has been (i)",e373990d467861509ba7,1
05d51e763a09e10bf9b1,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,REALIZED_LOSS,"means for any Realized loan, as of the reporting date (i) the Net Credit Costs for Antares Core Business Loans, and (ii) proceeds (including the fair value of restructured securities, if applicable) less amortized cost for Private Credit Composite Loans; in all cases net of cash interest received over the life of the loan through the applicable Realization Date.",,"“RealizedLoss”meansforanyRealizedloan,asofthereportingdate(i)theNetCredit",3f7b8db49f3bbf0e4a3d,1
4788f57a6593063dffd5,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Antares Historical Default Rate & Loss Performance Disclosures,SOURCES_OF_DATA,"Sources of data include (i) unaudited carve-out financial information prepared by General Electric Capital Corporation (“GE Capital”) in connection with its divestiture of its Antares division (“Antares Division”) and certain other assets on August 21, 2015 (the “Divestiture Date”), (ii) post-divestiture audited and unaudited financial information prepared by Antares Holdings LP, together with its consolidated subsidiaries whose equity securities or whose subordinated notes or other interests that constitute the economic equity therein, as applicable, are directly or indirectly majority owned by Antares Holdings LP (the “Platform Balance Sheet”), (iii) with respect to loans (“MMGP Loans”) held under the Middle Market Growth Program (“MMGP”) entered into by General Electric Capital Corporation with LStar Financing Investments, Ltd. (Bermuda) and LStar Financial Investments, LLC (Delaware) and as restructured and recapitalized post-divestiture, unaudited financial information held by the Platform Balance Sheet with respect thereto, (iv) prior to March 31, 2019 with respect to loans (“ABCS Loans”) held under the Antares Bain Capital Complete Financing Solution joint venture (“ABCS”) entered into by an affiliate of the Platform Balance Sheet with Bain Capital Credit, audited and unaudited financial information prepared by the Platform Balance Sheet and (v) commencing in 2017, with respect to the Private Credit Composite Portfolio (as defined below), unaudited financial information prepared by the Platform Balance Sheet and third-party fund administrators.",,Sources of data include (i) unaudited carve-out financial information prepared by,fb966411ce0fb2c7e7c9,1
f206bddd03aefb6dc916,SRC607,05-fund-legal-docs,Subscription,452a49b9ce4c732e26c2,18,NARRATIVE,4. Definitions Relating to Qualified Purchaser Information.,4. Definitions Relating to Qualified Purchaser Information.,4.1,"(a) Securities, including stocks, bonds and notes, other than securities of an issuer that controls, is controlled by or is under common control with the prospective qualified purchaser (for instance, an interest in a family-owned or closely-held business). Notwithstanding the foregoing, Investments include securities held in (i) any registered or unregistered investment company or commodity pool, (ii) any company that files reports under the Securities Exchange Act of 1934, as amended, or has a class of securities that are listed on a ""designated offshore securities market"" and (iii) any private company with shareholders' equity of not less than $50 million. (b) Real estate held for investment purposes. Real estate is not held for investment purposes if it is used by the prospective qualified purchaser or a related person for personal purposes or as a place of business, or in connection with the conduct of the trade or business of the prospective qualified purchaser or a related person; provided, that real estate owned by a prospective qualified purchaser who is engaged primarily in the business of investing, trading or developing real estate in connection with such business may be deemed to be held for investment purposes. Residential real estate shall not be deemed to be used for personal purposes if deductions with respect to such real estate are not disallowed by Section 280A of the Code. (c) Commodity interests, namely commodity futures contracts, options on commodity futures and options on physical commodities traded on a contract market or board of trade or exchange, held for investment purposes. A commodity interest or physical commodity owned, or a financial contract entered into, by a prospective qualified purchaser who is engaged primarily in the business of investing, reinvesting, or trading in commodity interests, physical commodities or financial contracts in connection with such business may be deemed to be held for investment purposes. (d) Physical commodities (for instance, gold and silver), with respect to which futures contracts are traded on a contract market or board of trade or exchange, held for investment purposes (see (c) above). (e) Financial contracts (for instance, swaps and similar individually negotiated financial transactions), other than securities, held for investment purposes (see (c) above). (f) In respect of a prospective qualified purchaser which is an excepted investment company or a commodity pool, any amounts payable to such prospective qualified purchaser pursuant to a firm agreement or similar binding commitment pursuant to which a person has agreed to acquire an interest in, or make capital contributions to, the prospective qualified purchaser upon demand. (g) Cash and cash equivalents (for instance, foreign currencies, bank deposits, certificates of deposit, bankers acceptances, the net cash surrender value of an insurance policy) held for investment purposes. Neither cash used by an",,"(a) Securities, including stocks, bonds and notes, other than securities of an issuer that controls, is controlled by or is under common control with the prospective qualified purchaser (for instance, an interest in a family-owned or closely-held business). Notwithstanding the foregoing, Investments include securities held in (i) any registered or unregistered investment company or commodity pool, (ii) any company that files reports under the",b37e493bd6eacb954d8c,1
