entity_level,entity_id,strategy,dimension,supported_fields,required_fields,coverage,supported_field_names,missing_field_names,status,population
manager_strategy,MANAGER_SYNTH_00115|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00115|growth,growth,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00115|growth,growth,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00115|growth,growth,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00115|secondaries,secondaries,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00115|secondaries,secondaries,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00115|secondaries,secondaries,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00116|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|private_credit,private_credit,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00116|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00116|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00116|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00117|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00117|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00117|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00117|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00117|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00117|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|buyout,buyout,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00118|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|fund_of_funds,fund_of_funds,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00118|fund_of_funds,fund_of_funds,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|fund_of_funds,fund_of_funds,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|infrastructure,infrastructure,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00118|infrastructure,infrastructure,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|infrastructure,infrastructure,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00118|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00118|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|growth,growth,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00119|growth,growth,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|growth,growth,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|private_credit,private_credit,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00119|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|venture,venture,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00119|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00119|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00120|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|private_credit,private_credit,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00120|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|real_estate,real_estate,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00120|real_estate,real_estate,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|real_estate,real_estate,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|secondaries,secondaries,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00120|secondaries,secondaries,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00120|secondaries,secondaries,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|private_credit,private_credit,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00121|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|secondaries,secondaries,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00121|secondaries,secondaries,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|secondaries,secondaries,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00121|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00121|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00122|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|fund_of_funds,fund_of_funds,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00122|fund_of_funds,fund_of_funds,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|fund_of_funds,fund_of_funds,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00122|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00122|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00123|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|private_credit,private_credit,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00123|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|venture,venture,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00123|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00123|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00124|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|growth,growth,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00124|growth,growth,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|growth,growth,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|infrastructure,infrastructure,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00124|infrastructure,infrastructure,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00124|infrastructure,infrastructure,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00125|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|infrastructure,infrastructure,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00125|infrastructure,infrastructure,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|infrastructure,infrastructure,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|private_credit,private_credit,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00125|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00125|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00126|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|infrastructure,infrastructure,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00126|infrastructure,infrastructure,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|infrastructure,infrastructure,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|private_credit,private_credit,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00126|private_credit,private_credit,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|private_credit,private_credit,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|secondaries,secondaries,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00126|secondaries,secondaries,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00126|secondaries,secondaries,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|buyout,buyout,consistency,4,4,1.0,"[""eligible_score_funds"",""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",[],READY,fixture
manager_strategy,MANAGER_SYNTH_00127|buyout,buyout,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|buyout,buyout,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|secondaries,secondaries,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00127|secondaries,secondaries,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|secondaries,secondaries,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|venture,venture,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
manager_strategy,MANAGER_SYNTH_00127|venture,venture,team_strategy,0,2,0.0,[],"[""team_continuity"",""strategy_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00127|venture,venture,alignment_governance,0,2,0.0,[],"[""gp_commitment_pct"",""governance_flag""]",UNKNOWN,fixture
manager_strategy,MANAGER_SYNTH_00128|growth,growth,consistency,1,4,0.25,"[""eligible_score_funds""]","[""worst_fund_score"",""fund_score_iqr"",""score_above_50_rate""]",PARTIAL,fixture
